[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
26.2 0 0.920884 0.0511146 -0.498862 0.0084381 0.0104363 -0.000186153 0.137384 0.144592 0.129776 0.440953 12.9953
26.2 1 0.921052 -0.0509717 0.496802 0.00844961 0.0104326 -0.000187857 0.137412 0.14457 0.129861 0.439464 12.9986
26.25 0 0.920848 0.0586965 -0.498059 0.00845601 0.0104362 -0.000214259 0.137449 0.144631 0.12987 0.440124 12.9848
26.25 1 0.920958 -0.0585585 0.496006 0.00846171 0.0104368 -0.000220876 0.137472 0.144646 0.129902 0.439847 12.9885
26.3 0 0.920874 0.0662116 -0.497081 0.00847115 0.0104435 -0.000248668 0.137531 0.144737 0.129925 0.440677 12.9736
26.3 1 0.920735 -0.0661693 0.495075 0.00847165 0.010438 -0.000252208 0.137512 0.144705 0.129922 0.440329 12.9717
26.35 0 0.920654 0.0738399 -0.496061 0.00848256 0.010442 -0.000269011 0.137566 0.144763 0.129972 0.440363 12.963
26.35 1 0.920395 -0.073696 0.493854 0.00848589 0.0104282 -0.000285499 0.137529 0.144702 0.12996 0.439748 12.9548
26.4 0 0.920675 0.0813845 -0.494876 0.00849948 0.010448 -0.000308229 0.13765 0.144883 0.130014 0.44127 12.9451
26.4 1 0.920425 -0.081234 0.492666 0.0084979 0.0104397 -0.000315365 0.137614 0.144842 0.129984 0.441174 12.9399
26.45 0 0.920274 0.0888926 -0.49349 0.00851194 0.010438 -0.000343867 0.137659 0.144897 0.130018 0.441388 12.9282
26.45 1 0.920396 -0.0887641 0.491365 0.00850762 0.0104502 -0.000333747 0.137687 0.144954 0.130014 0.442166 12.9263
26.5 0 0.920428 0.096422 -0.492079 0.00853126 0.0104469 -0.000371785 0.137761 0.145028 0.130089 0.442041 12.9136
26.5 1 0.920363 -0.0962206 0.490002 0.00853368 0.0104405 -0.000358402 0.137747 0.144953 0.130143 0.440344 12.9144
26.55 0 0.920273 0.103827 -0.490645 0.00855124 0.0104387 -0.000391965 0.137804 0.14503 0.130177 0.44083 12.901
26.55 1 0.920692 -0.103673 0.488484 0.00855843 0.0104518 -0.000385957 0.137878 0.145103 0.130252 0.440707 12.9053
26.6 0 0.920725 0.111237 -0.48898 0.00858157 0.0104498 -0.000422733 0.137954 0.145197 0.13031 0.441068 12.891
26.6 1 0.920413 -0.111111 0.486748 0.00858283 0.0104346 -0.000430919 0.137904 0.145121 0.130288 0.440424 12.8878
26.65 0 0.920446 0.118702 -0.487194 0.00860195 0.0104363 -0.000452675 0.137979 0.145203 0.130356 0.440505 12.8763
26.65 1 0.920263 -0.118566 0.485008 0.00859994 0.0104313 -0.000456221 0.137954 0.14518 0.130327 0.440621 12.8718
26.7 0 0.920233 0.126124 -0.485289 0.00862504 0.0104236 -0.000485383 0.138017 0.145233 0.130403 0.440224 12.8595
26.7 1 0.920542 -0.125926 0.48313 0.00862256 0.0104443 -0.000490194 0.138083 0.145381 0.130377 0.442449 12.8592
26.75 0 0.920636 0.133435 -0.483291 0.00865015 0.0104398 -0.000517818 0.138167 0.145457 0.130469 0.442107 12.8465
26.75 1 0.920388 -0.133268 0.481282 0.00864448 0.0104343 -0.000509266 0.138126 0.145389 0.130459 0.441412 12.8506
26.8 0 0.920358 0.140755 -0.481349 0.00866709 0.0104292 -0.000531494 0.138189 0.145445 0.130531 0.441094 12.838
26.8 1 0.919922 -0.140603 0.4791 0.00866886 0.0104077 -0.000543992 0.138118 0.145354 0.130481 0.440644 12.8361
26.85 0 0.919895 0.14809 -0.479108 0.00869005 0.0104051 -0.000567257 0.138185 0.145435 0.130533 0.440949 12.8236
26.85 1 0.919893 -0.148008 0.47683 0.00868313 0.0104148 -0.000567688 0.138195 0.145494 0.130488 0.442308 12.8203
26.9 0 0.920045 0.15539 -0.476701 0.00870958 0.0104164 -0.000598507 0.138297 0.145639 0.130542 0.443364 12.8078
26.9 1 0.919985 -0.155266 0.474491 0.00870988 0.0104138 -0.000598646 0.138288 0.145623 0.130542 0.443174 12.8102
26.95 0 0.919953 0.162674 -0.474282 0.00873239 0.0104099 -0.000620763 0.138356 0.145703 0.130596 0.443411 12.7983
26.95 1 0.919648 -0.162479 0.472082 0.0087328 0.0103941 -0.000619695 0.1383 0.145601 0.130592 0.4422 12.8017
27 0 0.919675 0.169883 -0.471744 0.0087587 0.0103893 -0.000640865 0.138376 0.145678 0.130667 0.442112 12.7882
27 1 0.919307 -0.169769 0.469608 0.00875685 0.010375 -0.000650169 0.138318 0.145629 0.130598 0.442453 12.7845
27.05 0 0.919454 0.177081 -0.469138 0.0087829 0.0103772 -0.000676409 0.13842 0.145777 0.130649 0.4436 12.7724
27.05 1 0.919575 -0.176824 0.466881 0.00878148 0.010386 -0.000675079 0.138447 0.145823 0.130654 0.444105 12.775
27.1 0 0.919787 0.184092 -0.466441 0.00882057 0.0103743 -0.000694517 0.138546 0.145873 0.130808 0.442589 12.7648
27.1 1 0.919845 -0.183941 0.464106 0.00883249 0.010365 -0.000701853 0.138555 0.145862 0.130841 0.441999 12.7683
27.15 0 0.919574 0.191156 -0.463502 0.00885764 0.0103471 -0.000724321 0.138581 0.145885 0.13087 0.441878 12.7537
27.15 1 0.919755 -0.19105 0.461277 0.00886079 0.0103521 -0.000722054 0.13861 0.145907 0.130908 0.441613 12.7504
27.2 0 0.9196 0.198311 -0.460591 0.00889208 0.0103336 -0.000749909 0.138657 0.145965 0.130941 0.441897 12.7353
27.2 1 0.919788 -0.198075 0.458269 0.00888533 0.0103512 -0.000745403 0.138696 0.146039 0.130942 0.442791 12.7385
27.25 0 0.919819 0.205216 -0.457394 0.0089172 0.0103409 -0.000767304 0.138773 0.146121 0.131014 0.442808 12.7263
27.25 1 0.919517 -0.205052 0.455199 0.00891704 0.010327 -0.000771351 0.138723 0.146062 0.130974 0.442637 12.7225
27.3 0 0.919546 0.212193 -0.454295 0.00894904 0.010317 -0.000794164 0.138802 0.146158 0.131034 0.443007 12.7064
27.3 1 0.919047 -0.211971 0.45204 0.00893833 0.0103049 -0.000793273 0.13872 0.146073 0.130955 0.443028 12.7068
27.35 0 0.918951 0.219133 -0.451027 0.00896176 0.0102986 -0.000814461 0.138782 0.146177 0.13097 0.444116 12.6944
27.35 1 0.919256 -0.218962 0.448648 0.00897537 0.0102999 -0.000821736 0.138835 0.14624 0.131013 0.444294 12.6986
27.4 0 0.919349 0.225991 -0.447521 0.00901183 0.0102871 -0.00083943 0.138921 0.146312 0.131113 0.443812 12.6818
27.4 1 0.919163 -0.225704 0.44533 0.00900652 0.010283 -0.000832847 0.138887 0.146247 0.131114 0.442985 12.6807
27.45 0 0.919315 0.232701 -0.444135 0.00904529 0.010273 -0.000861959 0.13899 0.146406 0.131156 0.44438 12.6685
27.45 1 0.919063 -0.232558 0.441764 0.0090509 0.0102574 -0.000874702 0.138954 0.146401 0.131085 0.445306 12.6753
27.5 0 0.919165 -0.239238 0.438161 0.00907423 0.0102582 -0.000879436 0.139041 0.146467 0.131195 0.444597 12.6593
27.5 1 0.918736 0.239442 -0.440459 0.00907203 0.0102403 -0.000885292 0.138969 0.146402 0.131115 0.444903 12.6618
27.55 0 0.918696 -0.245933 0.434552 0.00910649 0.0102229 -0.000894545 0.13903 0.146418 0.131227 0.443551 12.6534
27.55 1 0.919136 0.246154 -0.436804 0.00911567 0.0102337 -0.000893863 0.139102 0.146485 0.131304 0.443315 12.6484
27.6 0 0.918248 -0.252505 0.430597 0.0091163 0.0102167 -0.000920073 0.139043 0.146551 0.131107 0.446836 12.6327
27.6 1 0.91873 0.252727 -0.432915 0.00913519 0.0102197 -0.00092058 0.139122 0.146601 0.131218 0.445928 12.6369
27.65 0 0.918146 -0.259024 0.42672 0.00916881 0.0101771 -0.000934215 0.13909 0.146523 0.131236 0.44473 12.6216
27.65 1 0.918639 0.259273 -0.429103 0.00916888 0.0102027 -0.000940168 0.139182 0.146688 0.131247 0.446595 12.6164
27.7 0 0.91873 -0.265521 0.422719 0.0092094 0.0101853 -0.000951388 0.139265 0.146742 0.131363 0.445666 12.6037
27.7 1 0.918675 0.265771 -0.425065 0.00921808 0.0101717 -0.000947113 0.139247 0.146665 0.131412 0.444051 12.6071
27.75 0 0.918221 -0.272012 0.418561 0.00925121 0.0101391 -0.000969498 0.139249 0.146707 0.131368 0.445164 12.5973
27.75 1 0.918831 0.272273 -0.42093 0.00924473 0.0101767 -0.000972944 0.139361 0.146898 0.131392 0.447178 12.5903
27.8 0 0.91873 -0.27843 0.414408 0.00928664 0.0101499 -0.000984639 0.139415 0.146924 0.131478 0.446334 12.582
27.8 1 0.918376 0.278694 -0.416815 0.00928848 0.0101304 -0.000984666 0.139352 0.146835 0.131442 0.445727 12.5834
27.85 0 0.918519 -0.284755 0.410053 0.00933438 0.0101121 -0.00100233 0.139451 0.146958 0.131515 0.446237 12.5787
27.85 1 0.918513 0.28494 -0.412403 0.00932771 0.0101173 -0.000991883 0.139445 0.146902 0.131567 0.444836 12.5715
27.9 0 0.918421 -0.290887 0.405623 0.00937044 0.0100943 -0.00102207 0.139516 0.147082 0.131515 0.447749 12.5544
27.9 1 0.918306 0.291252 -0.408128 0.00937297 0.0100827 -0.00100951 0.139484 0.146955 0.131589 0.445196 12.5549
27.95 0 0.918027 -0.297135 0.401138 0.0093961 0.0100693 -0.0010259 0.139518 0.147054 0.131552 0.446897 12.5432
27.95 1 0.918278 0.297418 -0.403561 0.00940558 0.0100723 -0.00103162 0.139563 0.147126 0.131566 0.447593 12.5414
28 0 0.917262 -0.303271 0.396517 0.00941201 0.0100388 -0.00103795 0.139466 0.147035 0.131462 0.447889 12.5295
28 1 0.917688 0.30353 -0.399014 0.00942859 0.0100416 -0.0010367 0.139536 0.147079 0.13156 0.447098 12.5256
28.05 0 0.917782 -0.309263 0.392006 0.00947308 0.0100199 -0.00104228 0.139617 0.147133 0.131674 0.44621 12.5202
28.05 1 0.918282 0.309501 -0.394233 0.00947941 0.0100381 -0.00104414 0.139705 0.147239 0.131741 0.446573 12.5226
28.1 0 0.917578 -0.315254 0.38707 0.00951455 0.00999216 -0.00106444 0.139666 0.14727 0.131624 0.448546 12.5111
28.1 1 0.917756 0.315499 -0.389474 0.00951924 0.00999379 -0.00105331 0.139689 0.147216 0.131733 0.446405 12.5037
28.15 0 0.91724 -0.321158 0.382283 0.00955773 0.0099532 -0.0010702 0.139682 0.147267 0.13166 0.448025 12.4888
28.15 1 0.918098 0.321496 -0.384593 0.00956214 0.0099917 -0.00107849 0.139835 0.14749 0.131736 0.449676 12.4881
28.2 0 0.917869 -0.326933 0.377267 0.00959945 0.00996028 -0.00107001 0.139856 0.147411 0.131869 0.446928 12.4785
28.2 1 0.918059 0.327252 -0.37971 0.00960928 0.0099625 -0.00108422 0.139899 0.147543 0.131813 0.449278 12.4779
28.25 0 0.917723 -0.332654 0.372233 0.00964526 0.00992913 -0.00108289 0.139908 0.147508 0.131871 0.44808 12.4712
28.25 1 0.917846 0.333073 -0.374609 0.00965664 0.00992438 -0.00108605 0.139932 0.147545 0.131881 0.448402 12.4639
28.3 0 0.917089 -0.338327 0.367097 0.00966968 0.00989596 -0.00108932 0.139877 0.147499 0.131815 0.448728 12.4525
28.3 1 0.917638 0.338711 -0.36951 0.00967254 0.00991932 -0.00108898 0.139971 0.147593 0.131909 0.4486 12.4534
28.35 0 0.917599 -0.343994 0.361824 0.00972594 0.00988697 -0.00110743 0.140046 0.147762 0.13188 0.451022 12.4395
28.35 1 0.917724 0.344213 -0.364366 0.00973722 0.00988023 -0.00109815 0.140062 0.14771 0.131972 0.449168 12.4377
28.4 0 0.917337 -0.349426 0.356641 0.0097787 0.00984139 -0.00110759 0.140072 0.147771 0.131924 0.450525 12.4291
28.4 1 0.917463 0.349822 -0.358995 0.00977505 0.00985005 -0.00110093 0.14009 0.147744 0.131992 0.449289 12.4219
28.45 0 0.917297 -0.35494 0.351142 0.00981227 0.00982487 -0.00110177 0.140133 0.147786 0.132036 0.449205 12.416
28.45 1 0.917293 0.355238 -0.353595 0.00980416 0.00983449 -0.00110386 0.140138 0.147806 0.132025 0.44959 12.4157
28.5 0 0.916902 -0.360182 0.345617 0.0098511 0.00978767 -0.00110203 0.140138 0.147796 0.132037 0.449318 12.3991
28.5 1 0.917265 0.360498 -0.348186 0.00985069 0.00980614 -0.00110143 0.140203 0.147852 0.132112 0.448979 12.4002
28.55 0 0.916939 -0.365469 0.340253 0.00988821 0.00977489 -0.00111078 0.140225 0.147944 0.132055 0.450846 12.3911
28.55 1 0.917127 0.365886 -0.342606 0.00989061 0.00978135 -0.00110711 0.140257 0.147949 0.132118 0.450068 12.382
28.6 0 0.91721 -0.370703 0.33448 0.00994314 0.00975295 -0.00110957 0.140343 0.148065 0.13217 0.450764 12.3778
28.6 1 0.917265 0.371025 -0.336973 0.00994511 0.00975472 -0.00110869 0.140356 0.148072 0.13219 0.450566 12.3748
28.65 0 0.916693 -0.375747 0.328816 0.00996774 0.00972255 -0.00110149 0.140322 0.14801 0.132188 0.449849 12.3586
28.65 1 0.91669 0.376179 -0.331225 0.00998493 0.00970899 -0.00110716 0.140335 0.148072 0.132146 0.451164 12.3596
28.7 0 0.916358 -0.380722 0.323011 0.0100126 0.00968279 -0.00109764 0.14034 0.148038 0.132195 0.450101 12.3502
28.7 1 0.917084 0.381079 -0.325571 0.0100169 0.00971667 -0.00110985 0.140476 0.148235 0.132264 0.451524 12.3454
28.75 0 0.916514 -0.385675 0.317116 0.010055 0.00966863 -0.00109657 0.140441 0.148157 0.132275 0.450447 12.3405
28.75 1 0.917056 0.386037 -0.31966 0.0100675 0.00968523 -0.00110485 0.140544 0.148308 0.132326 0.451564 12.3326
28.8 0 0.916899 -0.390454 0.311198 0.0101014 0.00966086 -0.00109096 0.140578 0.148284 0.132425 0.449964 12.3196
28.8 1 0.916472 0.390895 -0.313805 0.0101082 0.00963936 -0.00110319 0.140526 0.148335 0.132257 0.452801 12.3154
28.85 0 0.916516 -0.395171 0.305212 0.0101447 0.00962194 -0.00109167 0.140594 0.148363 0.132369 0.45165 12.3104
28.85 1 0.916205 0.395548 -0.307715 0.0101386 0.00961253 -0.001082 0.140539 0.14825 0.132379 0.450175 12.3092
28.9 0 0.916305 -0.39987 0.299128 0.0101876 0.00958949 -0.00108506 0.140631 0.148419 0.132386 0.452082 12.296
28.9 1 0.91647 0.400256 -0.301563 0.0101854 0.00960073 -0.00108338 0.140663 0.148426 0.132446 0.451378 12.2941
28.95 0 0.916454 -0.404417 0.292929 0.0102383 0.009566 -0.00107543 0.140728 0.148519 0.13248 0.452024 12.288
28.95 1 0.91668 0.40474 -0.295479 0.0102391 0.00958012 -0.00108409 0.140781 0.148611 0.132488 0.453006 12.2766
29 0 0.915807 -0.408794 0.286697 0.0102632 0.0095303 -0.00106228 0.140689 0.148462 0.132462 0.451588 12.2721
29 1 0.916231 0.409353 -0.289359 0.0102638 0.00955248 -0.00106717 0.14077 0.148546 0.132539 0.451565 12.266
29.05 0 0.916271 -0.413235 0.280478 0.0103225 0.00951556 -0.00105835 0.140848 0.148672 0.132562 0.45274 12.254
29.05 1 0.916267 0.413681 -0.283048 0.0103171 0.00952303 -0.00106281 0.140855 0.148691 0.132556 0.453057 12.2501
29.1 0 0.916302 -0.417401 0.274119 0.0103598 0.0095005 -0.00105146 0.140927 0.148768 0.132622 0.453087 12.2456
29.1 1 0.9158 0.41784 -0.276653 0.0103452 0.00949057 -0.00103958 0.14084 0.148606 0.132619 0.451204 12.2466
29.15 0 0.916154 -0.421602 0.267751 0.0103945 0.00947981 -0.00104677 0.140976 0.148859 0.132626 0.454097 12.2297
29.15 1 0.916085 0.422034 -0.270261 0.0104069 0.00946663 -0.00103956 0.140974 0.148847 0.132634 0.453856 12.227
29.2 0 0.915874 -0.425697 0.261157 0.0104326 0.00944656 -0.00101856 0.140994 0.148803 0.132725 0.452133 12.2264
29.2 1 0.916044 0.426169 -0.26379 0.0104574 0.00943587 -0.00102496 0.141043 0.148941 0.132676 0.454411 12.2163
29.25 0 0.91549 -0.429627 0.254761 0.0104733 0.00941079 -0.00101319 0.141011 0.148903 0.13265 0.454299 12.2059
29.25 1 0.915598 0.430104 -0.257182 0.0104732 0.00941654 -0.00100489 0.141031 0.148864 0.132737 0.452689 12.1962
29.3 0 0.915881 -0.43352 0.248054 0.0105324 0.00939115 -0.000995244 0.141151 0.149057 0.132775 0.454467 12.1969
29.3 1 0.915987 0.43397 -0.25067 0.0105285 0.00940346 -0.00100264 0.141181 0.149102 0.132788 0.454812 12.1887
29.35 0 0.915307 -0.437293 0.241402 0.0105462 0.00936797 -0.000975163 0.141118 0.148973 0.132799 0.453152 12.1762
29.35 1 0.915771 0.437711 -0.243981 0.0105489 0.00938987 -0.000977246 0.141205 0.149034 0.132915 0.452337 12.1719
29.4 0 0.915274 -0.440908 0.234636 0.0105995 0.00933748 -0.000969582 0.141198 0.149167 0.132753 0.456031 12.1683
29.4 1 0.915687 0.441464 -0.237342 0.0106046 0.00935475 -0.000970428 0.141278 0.149224 0.132857 0.455344 12.1679
29.45 0 0.915483 -0.444459 0.227925 0.0106319 0.00933175 -0.000939222 0.141293 0.149158 0.132963 0.453172 12.1518
29.45 1 0.915716 0.44494 -0.230607 0.0106443 0.00933704 -0.000952086 0.141355 0.149302 0.132935 0.455227 12.1511
29.5 0 0.915267 -0.448026 0.221142 0.0106656 0.00930942 -0.000926421 0.141333 0.149235 0.132962 0.454092 12.1439
29.5 1 0.915454 0.44847 -0.223683 0.0106738 0.00931188 -0.000919612 0.141371 0.149246 0.13303 0.453311 12.1396
29.55 0 0.915126 -0.451237 0.21426 0.0107105 0.00928009 -0.000907161 0.141388 0.149335 0.132967 0.455193 12.1317
29.55 1 0.915243 0.451744 -0.216866 0.0107102 0.00928874 -0.00091381 0.141418 0.14938 0.13298 0.455543 12.1213
29.6 0 0.915588 -0.454514 0.207374 0.0107621 0.0092705 -0.000885029 0.141536 0.14949 0.133108 0.455147 12.1193
29.6 1 0.915271 0.455044 -0.209873 0.0107573 0.00926537 -0.000894447 0.141502 0.149506 0.133016 0.456538 12.1083
29.65 0 0.914709 -0.45765 0.200355 0.0107644 0.00924425 -0.000863014 0.141452 0.149361 0.133074 0.454093 12.1078
29.65 1 0.915309 0.458185 -0.202947 0.0107877 0.00925524 -0.000870586 0.141573 0.149541 0.133129 0.455461 12.097
29.7 0 0.915227 -0.460726 0.193354 0.0108269 0.00923049 -0.000849622 0.141624 0.149629 0.133139 0.45637 12.0893
29.7 1 0.915211 0.461179 -0.195884 0.0108317 0.00922897 -0.000849541 0.141636 0.149654 0.133135 0.456706 12.0816
29.75 0 0.914895 -0.463632 0.18622 0.0108547 0.00920638 -0.000819493 0.141637 0.149618 0.133179 0.455718 12.0791
29.75 1 0.914999 0.464146 -0.188913 0.0108735 0.00919812 -0.000816147 0.141674 0.149702 0.133164 0.456888 12.074
29.8 0 0.914618 -0.466387 0.179202 0.010864 0.00920155 -0.000800313 0.141653 0.149577 0.133258 0.454195 12.0656
29.8 1 0.914177 0.467008 -0.181751 0.0108804 0.00917212 -0.000800086 0.141607 0.149644 0.133086 0.457224 12.0595
29.85 0 0.914592 -0.46915 0.171989 0.0109225 0.00916538 -0.000768454 0.141732 0.149741 0.133242 0.456314 12.0514
29.85 1 0.914521 0.469654 -0.174616 0.0109305 0.00916065 -0.000780553 0.141743 0.149837 0.133158 0.458508 12.0474
29.9 0 0.914447 -0.471674 0.164863 0.0109601 0.00914345 -0.000749281 0.141787 0.149861 0.133224 0.457947 12.0429
29.9 1 0.914494 0.472277 -0.167355 0.0109653 0.00914451 -0.000748224 0.141809 0.149889 0.13324 0.458046 12.041
29.95 0 0.914474 -0.474187 0.157625 0.0110033 0.00912405 -0.000725274 0.141871 0.150004 0.133242 0.459352 12.0301
29.95 1 0.914765 0.474797 -0.160161 0.0110134 0.0091302 -0.000714073 0.141928 0.150024 0.133342 0.458284 12.0268
30 0 0.914148 -0.47671 0.150263 0.011014 0.00911484 -0.000694055 0.141876 0.149937 0.133328 0.457464 12.0166
30 1 0.914553 0.477206 -0.153001 0.0110214 0.00913015 -0.000699061 0.141956 0.150012 0.133415 0.457199 12.0119
30.05 0 0.914068 -0.478833 0.142959 0.0110442 0.00910161 -0.000669918 0.141936 0.150019 0.133364 0.457942 12.007
30.05 1 0.914465 0.479449 -0.145648 0.0110476 0.00911864 -0.000662052 0.142008 0.15002 0.133516 0.455983 12.0019
30.1 0 0.914159 -0.481039 0.135728 0.0110877 0.00908424 -0.00063834 0.142028 0.150159 0.133403 0.459046 11.9988
30.1 1 0.914738 0.481639 -0.13826 0.0110907 0.0091113 -0.000637471 0.142134 0.150188 0.133595 0.456903 11.9887
30.15 0 0.914434 -0.482975 0.128256 0.0111268 0.00907951 -0.000610649 0.142149 0.1503 0.133501 0.459408 11.9844
30.15 1 0.914464 0.483683 -0.131006 0.0111204 0.00909032 -0.000611998 0.142164 0.150271 0.133567 0.45821 11.9734
30.2 0 0.91398 -0.48499 0.120894 0.0111383 0.00906364 -0.000566434 0.142134 0.150219 0.133559 0.457717 11.9734
30.2 1 0.914497 0.485591 -0.123549 0.0111443 0.00908778 -0.000585279 0.142239 0.150327 0.133663 0.457626 11.9616
30.25 0 0.913889 -0.48674 0.113459 0.011152 0.0090641 -0.000541793 0.142183 0.150228 0.133655 0.456576 11.9641
30.25 1 0.913676 0.487423 -0.116144 0.0111524 0.00906009 -0.000551197 0.142171 0.150258 0.133595 0.457709 11.9524
30.3 0 0.914043 -0.488467 0.106025 0.0111971 0.00905032 -0.000520041 0.142293 0.150442 0.133649 0.459124 11.9546
30.3 1 0.914018 0.489172 -0.108731 0.0111995 0.00905141 -0.000513216 0.142306 0.150438 0.133679 0.458684 11.9406
30.35 0 0.913833 -0.490105 0.098563 0.0112242 0.00903353 -0.000476012 0.14233 0.150487 0.133675 0.45929 11.9388
30.35 1 0.913626 0.490668 -0.101314 0.0112275 0.00902756 -0.000482318 0.14232 0.150523 0.133615 0.460482 11.9263
30.4 0 0.913931 -0.491488 0.090983 0.0112486 0.00903379 -0.000447536 0.142416 0.15057 0.133767 0.459061 11.9256
30.4 1 0.913963 0.492178 -0.0937784 0.0112601 0.00903155 -0.000451012 0.142449 0.150651 0.133744 0.460282 11.9139
30.45 0 0.913716 -0.492803 0.0834621 0.011274 0.00902027 -0.000414187 0.142458 0.15065 0.133765 0.459998 11.9135
30.45 1 0.913629 0.493485 -0.0863063 0.0112701 0.00902492 -0.00041983 0.142461 0.150639 0.133783 0.459642 11.9031
30.5 0 0.91307 -0.494038 0.0759431 0.0112774 0.00900477 -0.000372982 0.142415 0.150579 0.133754 0.459329 11.9031
30.5 1 0.913908 0.494855 -0.0787271 0.0113132 0.00901821 -0.00038592 0.142588 0.15084 0.133829 0.461339 11.8939
30.55 0 0.913528 -0.495219 0.0683821 0.0113209 0.00900634 -0.000347941 0.142574 0.150812 0.133829 0.461012 11.8934
30.55 1 0.913636 0.495904 -0.0711116 0.011318 0.00901807 -0.000351976 0.142605 0.150802 0.133906 0.459928 11.8852
30.6 0 0.913442 -0.496288 0.060812 0.0113434 0.00900063 -0.000314035 0.142633 0.150896 0.13386 0.461571 11.8841
30.6 1 0.913425 0.496998 -0.0635628 0.0113329 0.00901245 -0.000313503 0.142637 0.150828 0.133947 0.459698 11.8725
30.65 0 0.913234 -0.497195 0.0532223 0.0113517 0.00900108 -0.000284121 0.142663 0.150901 0.13392 0.460874 11.8704
30.65 1 0.913221 0.497917 -0.0559792 0.0113534 0.0090035 -0.000274561 0.142678 0.150898 0.133954 0.460393 11.8599
30.7 0 0.912843 -0.497968 0.0456223 0.011355 0.00899771 -0.00024397 0.142663 0.150864 0.133961 0.459929 11.8578
30.7 1 0.913136 0.498674 -0.0483603 0.0113628 0.00900878 -0.000246883 0.142729 0.15092 0.134039 0.459564 11.8482
30.75 0 0.912757 -0.498592 0.0380616 0.0113756 0.00899399 -0.000206887 0.142722 0.150953 0.133986 0.460614 11.8458
30.75 1 0.913167 0.499286 -0.0407582 0.0113898 0.00900566 -0.000215157 0.142813 0.151057 0.134063 0.460812 11.8371
30.8 0 0.912608 -0.499131 0.0304581 0.0113942 0.00899002 -0.000177525 0.142773 0.151044 0.133992 0.461565 11.8343
30.8 1 0.912893 0.499833 -0.0331385 0.0113943 0.00900708 -0.000170494 0.142833 0.151039 0.134127 0.459793 11.8263
30.85 0 0.912701 -0.499503 0.0227609 0.0114128 0.00899639 -0.000147168 0.142861 0.15114 0.134071 0.461654 11.8233
30.85 1 0.912623 0.500279 -0.0255127 0.0113997 0.00900787 -0.00013005 0.142855 0.151041 0.13417 0.45926 11.816
30.9 0 0.912733 -0.499723 0.0151604 0.0114355 0.00899718 -0.000105854 0.142943 0.151262 0.134109 0.462538 11.8124
30.9 1 0.912842 0.500576 -0.0178541 0.0114279 0.00901236 -9.79381e-05 0.142969 0.151207 0.134227 0.460423 11.8054
30.95 0 0.912277 -0.500005 0.00752903 0.0114359 0.00899456 -6.99178e-05 0.142935 0.151247 0.134109 0.462376 11.8016
30.95 1 0.912815 0.500757 -0.0102022 0.0114447 0.00901523 -7.01616e-05 0.143038 0.151306 0.134262 0.461084 11.7954
31 0 0.912004 -0.500154 -0.000128277 0.0114451 0.00899309 -2.79198e-05 0.142962 0.151297 0.13411 0.462917 11.791
31 1 0.912665 0.500853 -0.00252165 0.0114592 0.00901488 -2.38901e-05 0.143088 0.15139 0.134273 0.461891 11.7852
31.05 0 0.911977 -0.500099 -0.00777571 0.0114492 0.00900633 9.15862e-06 0.143023 0.151322 0.134211 0.461918 11.7804
31.05 1 0.9127 0.500852 0.00511078 0.0114797 0.00901805 1.55946e-05 0.14317 0.151524 0.134298 0.463088 11.7751
31.1 0 0.912134 -0.499961 -0.0154358 0.0114741 0.00901165 6.10356e-05 0.143129 0.151497 0.13424 0.463515 11.7699
31.1 1 0.912736 0.500706 0.0127086 0.011487 0.00903159 5.00799e-05 0.143243 0.151579 0.134392 0.462512 11.765
31.15 0 0.912111 -0.499591 -0.0230379 0.0114731 0.00902947 9.59373e-05 0.143187 0.151505 0.134356 0.462141 11.7596
31.15 1 0.912346 0.500466 0.0203584 0.0114932 0.00902842 8.53591e-05 0.143254 0.151632 0.134354 0.463589 11.7548
31.2 0 0.911906 -0.499201 -0.030696 0.0114755 0.00903677 0.000127706 0.143221 0.15154 0.134388 0.462117 11.7494
31.2 1 0.912321 0.500137 0.027972 0.0114949 0.0090441 0.000123578 0.143314 0.151665 0.134446 0.462785 11.7449
31.25 0 0.912001 -0.498699 -0.0383606 0.0114895 0.00904868 0.000159909 0.143311 0.151657 0.134449 0.462665 11.7396
31.25 1 0.911926 0.499568 0.0356163 0.0114818 0.00905615 0.000151969 0.143311 0.1516 0.134511 0.461232 11.735
31.3 0 0.912097 -0.498053 -0.0459802 0.0115025 0.00906159 0.00019841 0.143402 0.151779 0.134503 0.463347 11.7302
31.3 1 0.911962 0.498926 0.0432133 0.0114901 0.00907016 0.00019963 0.143389 0.1517 0.134565 0.461689 11.7257
31.35 0 0.91232 -0.497248 -0.0535441 0.0115216 0.00907543 0.000239445 0.143517 0.151953 0.134553 0.464659 11.7214
31.35 1 0.91206 0.498182 0.0508529 0.0115142 0.00907489 0.000233439 0.143489 0.151897 0.134557 0.463985 11.7167
31.4 0 0.912175 -0.496404 -0.0611462 0.0115214 0.00908868 0.000273056 0.143562 0.151998 0.134599 0.46458 11.7135
31.4 1 0.912038 0.49733 0.0584605 0.0115258 0.00908431 0.000272595 0.143562 0.152025 0.134568 0.465274 11.7076
