[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
14.38 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.38 1 0.818654 -0.000203725 6.9761 3.28503 0.00981201 0.0116555 -0.00012925 0.146518 0.152739 0.140021 0.399487 
14.38 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.4 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.4 1 0.825495 0.000107792 6.97283 3.29059 0.010283 0.0114221 1.98044e-05 0.147327 0.151145 0.143406 0.315883 
14.4 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.42 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.42 1 0.823706 3.72367e-05 6.96985 3.29373 0.010223 0.0114132 -3.06814e-05 0.147092 0.15109 0.142984 0.323142 
14.42 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.44 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.44 1 0.82203 -1.0473e-05 6.96795 3.29669 0.010167 0.0113952 -9.36771e-05 0.146841 0.151012 0.142547 0.330095 
14.44 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.46 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.46 1 0.817868 0.000101926 6.96598 3.29932 0.010105 0.0113078 2.85782e-05 0.146331 0.150389 0.142157 0.32631 
14.46 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.48 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.48 1 0.821823 1.03172e-06 6.96463 3.30181 0.0101983 0.0113815 5.60464e-05 0.146901 0.150891 0.142798 0.323106 
14.48 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.5 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.5 1 0.821195 2.86015e-06 6.96174 3.30593 0.0102324 0.0113412 0.000206953 0.14688 0.150855 0.142794 0.322512 
14.5 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.52 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.52 1 0.820503 3.32289e-06 6.95971 3.30956 0.0102759 0.0112943 9.63532e-05 0.146868 0.150355 0.143296 0.302822 
14.52 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.54 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.54 1 0.824657 -2.88602e-06 6.95784 3.31374 0.0102647 0.0115031 4.22566e-05 0.147539 0.151687 0.143271 0.328463 
14.54 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.56 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.56 1 0.828706 -0.000106593 6.95653 3.31772 0.0102955 0.0116435 -4.02321e-05 0.148118 0.152609 0.143487 0.340542 
14.56 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.58 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.58 1 0.830746 4.25991e-05 6.95419 3.3219 0.0102627 0.0117664 5.52832e-06 0.148422 0.153404 0.143266 0.357499 
14.58 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.6 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.6 1 0.828489 1.76467e-06 6.95218 3.32523 0.0102097 0.0117569 3.07491e-05 0.148211 0.153346 0.142892 0.362899 
14.6 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.62 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.62 1 0.829713 0.000170268 6.94993 3.3302 0.0103425 0.0117005 6.18356e-05 0.148469 0.152992 0.143803 0.341348 
14.62 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.64 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.64 1 0.822605 9.38249e-05 6.9476 3.33462 0.0103623 0.0114027 0.000134804 0.14753 0.151128 0.143841 0.306782 
14.64 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.66 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.66 1 0.822445 -3.17664e-06 6.94502 3.33904 0.0103254 0.0114456 0.000176758 0.14755 0.151478 0.143515 0.319977 
14.66 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.68 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.68 1 0.822093 9.98217e-05 6.94296 3.34234 0.0103025 0.0114684 3.69739e-05 0.14755 0.151457 0.143536 0.31915 
14.68 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.7 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.7 1 0.818371 0.000105429 6.94081 3.34381 0.010143 0.0114949 -4.62021e-05 0.147098 0.151634 0.142418 0.343318 
14.7 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.72 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.72 1 0.813462 0.000111041 6.93966 3.34679 0.0101379 0.0113232 -5.85427e-05 0.146496 0.150507 0.142373 0.324285 
14.72 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.74 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.74 1 0.816978 -0.000104614 6.93665 3.35073 0.0101873 0.0114675 -1.73226e-06 0.147156 0.151443 0.142739 0.334125 
14.74 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.76 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.76 1 0.824302 -0.00010129 6.93255 3.3551 0.0102605 0.0117477 -0.000106734 0.148352 0.153332 0.143199 0.357499 
14.76 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.78 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.78 1 0.821663 -3.80937e-05 6.93062 3.35987 0.0101703 0.011768 -0.000194476 0.148116 0.153567 0.142457 0.37344 
14.78 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.8 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.8 1 0.823454 9.27311e-05 6.92807 3.36573 0.0102197 0.0118 -0.000128905 0.14839 0.153691 0.142893 0.368198 
14.8 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.82 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.82 1 0.818324 -5.7112e-05 6.92552 3.36997 0.00992702 0.0118921 -0.000174494 0.147713 0.154321 0.140795 0.409407 
14.82 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.84 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.84 1 0.81972 0.000104543 6.92357 3.37452 0.0102159 0.0116347 -0.000106631 0.147819 0.152595 0.142884 0.351046 
14.84 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.86 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.86 1 0.818982 -9.9689e-05 6.9223 3.37825 0.0104187 0.0113856 -6.81894e-05 0.147663 0.150933 0.144319 0.292795 
14.86 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.88 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.88 1 0.818483 4.62066e-06 6.91948 3.38146 0.0104713 0.0113296 -4.54454e-05 0.147651 0.150546 0.144699 0.275982 
14.88 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.9 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.9 1 0.818565 -0.000202573 6.91749 3.38519 0.0104282 0.0113924 8.25698e-05 0.147718 0.150993 0.144369 0.292939 
14.9 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.92 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.92 1 0.822139 -1.07694e-05 6.91568 3.38855 0.0105235 0.0114555 8.31536e-05 0.148253 0.151413 0.145025 0.287385 
14.92 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.94 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.94 1 0.828461 -0.000156753 6.91384 3.39294 0.0105215 0.0117355 0.000131286 0.149188 0.153294 0.144965 0.325143 
14.94 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.96 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.96 1 0.832422 -6.08451e-05 6.9121 3.39698 0.0105513 0.0118818 0.000152972 0.149777 0.154267 0.145148 0.338723 
14.96 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.98 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
14.98 1 0.832542 4.54367e-05 6.91023 3.40218 0.010448 0.0120126 0.00015195 0.149868 0.155095 0.144453 0.364034 
14.98 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15 1 0.828288 -5.53556e-05 6.90879 3.405 0.010388 0.0119129 0.000150612 0.149335 0.154451 0.144036 0.360995 
15 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.02 0 0.829662 1.07579e-05 6.90697 3.40848 0.0104342 0.0119466 6.96629e-05 0.149602 0.154595 0.144437 0.356515 
15.02 1 0.87627 -7.0181e-07 7.15807 4.54985 0.0100563 0.0112515 0.000155218 0.145972 0.150142 0.141679 0.331001 
15.04 0 0.824226 0.000113392 6.90446 3.41452 0.0105337 0.0116628 0.000140617 0.148985 0.15284 0.145027 0.315631 
15.04 1 0.880162 9.3974e-06 7.16107 4.55248 0.0101962 0.0112506 0.00011597 0.146447 0.150088 0.142714 0.309588 
15.06 0 0.820097 -7.82338e-07 6.90121 3.41934 0.0103939 0.0116493 0.000183415 0.14847 0.152811 0.143998 0.334695 
15.06 1 0.877126 0.000172421 7.16303 4.55651 0.0102856 0.0110532 3.87795e-05 0.146078 0.148695 0.143413 0.264162 
15.08 0 0.816271 -7.24632e-06 6.89877 3.42242 0.0102632 0.011627 0.000127503 0.147953 0.15257 0.143188 0.345263 
15.08 1 0.869735 -7.15585e-06 7.16507 4.56066 0.0102574 0.0108117 -3.65312e-05 0.145152 0.147065 0.143213 0.227372 
15.1 0 0.817946 -4.59534e-05 6.89707 3.42436 0.0103564 0.0116093 0.000121913 0.148208 0.152454 0.143838 0.331413 
15.1 1 0.87226 4.88962e-05 7.16633 4.56249 0.0102395 0.0109211 9.30436e-06 0.145467 0.147792 0.143104 0.249868 
15.12 0 0.816618 7.07686e-05 6.89489 3.42749 0.0105392 0.0113958 9.48834e-05 0.148104 0.151037 0.145112 0.277347 
15.12 1 0.870253 -8.29052e-06 7.16875 4.56476 0.0101302 0.0109623 -2.4685e-05 0.145232 0.148074 0.142334 0.275744 
15.14 0 0.822458 -2.77375e-06 6.89236 3.43139 0.0105092 0.0117187 3.17453e-05 0.14909 0.153098 0.144971 0.321476 
15.14 1 0.870441 -2.37141e-06 7.1707 4.56662 0.0100705 0.0110326 1.01222e-05 0.145269 0.148544 0.141918 0.295331 
15.16 0 0.827892 -0.000138904 6.88818 3.43709 0.0106064 0.0118736 3.51749e-05 0.149933 0.154107 0.145639 0.326926 
15.16 1 0.872541 -5.16538e-05 7.17223 4.5682 0.010134 0.0110543 7.98989e-05 0.145562 0.148736 0.142318 0.290595 
15.18 0 0.833622 -1.2989e-05 6.88503 3.44198 0.0106306 0.0120938 2.35306e-05 0.150746 0.155526 0.14581 0.347919 
15.18 1 0.874671 -2.08743e-06 7.17458 4.57138 0.0101112 0.011179 0.000117494 0.145912 0.149611 0.142116 0.31255 
15.2 0 0.830133 -2.46035e-05 6.88244 3.44607 0.0104679 0.0121408 0.000149566 0.150362 0.155911 0.1446 0.373935 
15.2 1 0.870102 -3.76806e-06 7.17748 4.57433 0.0100218 0.0111149 0.000176153 0.145385 0.149282 0.14138 0.321045 
15.22 0 0.824709 -5.27119e-05 6.88043 3.45001 0.0103076 0.0120817 0.000208709 0.149631 0.155602 0.143411 0.388011 
15.22 1 0.868124 4.51178e-05 7.17954 4.57677 0.00992737 0.0111367 0.000155998 0.145135 0.149375 0.140766 0.334579 
15.24 0 0.821662 0.000119008 6.87941 3.45567 0.0104733 0.0117962 0.000106582 0.14923 0.153654 0.14467 0.336916 
15.24 1 0.867984 5.19531e-05 7.18265 4.57852 0.00995756 0.0111016 0.000132631 0.145118 0.149109 0.141013 0.325024 
15.26 0 0.818639 5.9328e-05 6.8781 3.46037 0.0105497 0.011605 8.18414e-06 0.148844 0.152349 0.145256 0.301575 
15.26 1 0.86523 1.02113e-05 7.18509 4.58045 0.00994985 0.0110124 -2.40451e-05 0.144783 0.148411 0.141062 0.31077 
15.28 0 0.8162 8.72957e-06 6.87629 3.46401 0.010593 0.01147 8.73333e-06 0.148536 0.15146 0.145553 0.276545 
15.28 1 0.864455 6.22398e-06 7.18726 4.58329 0.00999567 0.010954 -0.000157477 0.14474 0.148184 0.141212 0.303111 
15.3 0 0.815871 -1.38209e-05 6.87448 3.46929 0.0105715 0.0114907 0.000128068 0.148533 0.151711 0.145286 0.287952 
15.3 1 0.870816 -0.000269744 7.18973 4.58684 0.0101541 0.0110466 -4.74675e-05 0.145604 0.148654 0.142489 0.285006 
15.32 0 0.822236 -0.000157956 6.87264 3.47375 0.0105694 0.0117731 0.00017691 0.149474 0.153614 0.145217 0.326095 
15.32 1 0.880031 -0.000168502 7.19188 4.58984 0.010247 0.0112871 9.23563e-05 0.146745 0.150301 0.1431 0.305822 
15.34 0 0.8285 -0.000116668 6.87112 3.47731 0.010589 0.0120161 0.000150352 0.15035 0.155124 0.145419 0.348158 
15.34 1 0.879877 5.72701e-05 7.19316 4.59346 0.010295 0.0112397 0.000145896 0.146747 0.150078 0.143339 0.296308 
15.36 0 0.828552 -1.15122e-05 6.86893 3.48134 0.0105011 0.0121396 0.000169343 0.150468 0.155929 0.144802 0.370989 
15.36 1 0.882401 0.000112494 7.19435 4.5953 0.0102758 0.0113514 0.000177469 0.147062 0.150864 0.143159 0.315486 
15.38 0 0.828281 9.57869e-05 6.86766 3.48582 0.0104885 0.0121482 0.000152954 0.150455 0.155963 0.144738 0.372517 
15.38 1 0.872774 0.000107336 7.19589 4.59874 0.0102791 0.0110046 0.000132982 0.145889 0.148514 0.143216 0.264713 
15.4 0 0.82801 1.03947e-05 6.86567 3.48854 0.010449 0.0122011 0.000134132 0.150499 0.156277 0.144491 0.380981 
15.4 1 0.870156 -5.17771e-05 7.19855 4.60225 0.0102883 0.0109037 0.000111004 0.145575 0.147805 0.14331 0.244723 
15.42 0 0.826779 9.28214e-06 6.86305 3.4945 0.0105125 0.0121373 0.000115047 0.150499 0.155855 0.144944 0.367581 
15.42 1 0.868281 -6.0993e-06 7.20165 4.60437 0.0101881 0.0109339 0.000226863 0.145334 0.148307 0.142299 0.281747 
15.44 0 0.821812 0.000106178 6.86129 3.49987 0.0106204 0.011823 0.000190224 0.149811 0.153963 0.14554 0.326222 
15.44 1 0.866273 4.86065e-05 7.20263 4.60703 0.0101204 0.01093 0.000169444 0.145088 0.148081 0.142031 0.282935 
15.46 0 0.817264 -8.04976e-06 6.8585 3.50428 0.0106518 0.0116031 0.000213971 0.149181 0.152637 0.145642 0.299252 
15.46 1 0.866263 -6.07747e-05 7.20453 4.60906 0.0101074 0.0109461 0.000169742 0.145098 0.148184 0.141946 0.287079 
15.48 0 0.818918 -4.60067e-05 6.85582 3.50655 0.0107562 0.0115755 0.000224098 0.149438 0.152531 0.14628 0.283345 
15.48 1 0.866415 -5.68676e-05 7.20503 4.61128 0.0100917 0.0109662 0.000182988 0.145114 0.148344 0.14181 0.293529 
15.5 0 0.823017 -0.000154434 6.85262 3.50953 0.0107188 0.0118147 0.000142065 0.150112 0.153836 0.146292 0.309312 
15.5 1 0.866518 4.90935e-05 7.20699 4.61307 0.0100441 0.0110262 0.00021423 0.145156 0.148801 0.141417 0.31111 
15.52 0 0.827794 -8.44769e-05 6.84998 3.51456 0.0108357 0.0119466 -9.44308e-06 0.150938 0.154574 0.147212 0.304953 
15.52 1 0.86627 -4.75582e-05 7.20962 4.61592 0.0100402 0.0110409 0.000244012 0.145193 0.148978 0.141307 0.316747 
15.54 0 0.83132 9.48293e-05 6.84634 3.51974 0.0107936 0.0121612 -3.769e-05 0.151508 0.155963 0.146919 0.335578 
15.54 1 0.870728 5.9196e-05 7.21144 4.61794 0.0101157 0.0111336 0.000369728 0.145771 0.150025 0.14139 0.334359 
15.56 0 0.827633 -1.42617e-05 6.84379 3.52414 0.0106857 0.0121271 6.59005e-05 0.151039 0.155757 0.146169 0.345432 
15.56 1 0.867973 1.18791e-06 7.21276 4.61973 0.0101178 0.01104 0.000320148 0.145457 0.149267 0.141546 0.317453 
15.58 0 0.830215 -5.9669e-05 6.84235 3.52935 0.0106592 0.0122782 0.000310639 0.151451 0.157072 0.145613 0.37494 
15.58 1 0.867598 4.52124e-06 7.21379 4.62088 0.0101154 0.0110425 0.000328335 0.145457 0.149311 0.141498 0.319243 
15.6 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.6 1 0.8282 1.45882e-06 6.83991 3.53393 0.01062 0.0122415 0.000305314 0.1512 0.156825 0.145358 0.375364 
15.6 2 0.867048 6.66047e-06 7.21585 4.62211 0.0101209 0.0110373 0.000306803 0.145458 0.149201 0.141617 0.314774 
15.62 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.62 1 0.825802 0.00015954 6.83854 3.5377 0.0106777 0.0120919 0.000275029 0.150896 0.155843 0.145781 0.353487 
15.62 2 0.864153 6.17595e-05 7.22003 4.62611 0.0100063 0.0110952 0.000141979 0.145264 0.149087 0.141337 0.318211 
15.64 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.64 1 0.82081 6.29053e-05 6.83704 3.5421 0.0108019 0.0117622 0.000203179 0.150214 0.153645 0.146702 0.297218 
15.64 2 0.85716 -1.1387e-05 7.22374 4.62944 0.00980439 0.011044 -5.39247e-06 0.14439 0.14862 0.140031 0.335027 
15.66 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.66 1 0.816169 4.17774e-05 6.83557 3.54796 0.0107632 0.0116268 0.000122374 0.149633 0.152603 0.146603 0.277658 
15.66 2 0.862194 -0.000111769 7.22599 4.63334 0.00976653 0.0112846 0.00018008 0.14509 0.150371 0.13961 0.371491 
15.68 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.68 1 0.81869 -1.21574e-05 6.83314 3.55352 0.0106342 0.0118865 0.000283477 0.150069 0.154581 0.145417 0.339205 
15.68 2 0.868746 0.000155504 7.22864 4.63689 0.00997715 0.0113073 0.000362425 0.145892 0.150995 0.140604 0.364536 
15.7 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.7 1 0.820932 -0.000160346 6.83165 3.55803 0.0105732 0.0120462 0.000247941 0.150397 0.155479 0.145139 0.358587 
15.7 2 0.872823 0.000149553 7.23103 4.6385 0.0102541 0.011151 0.000365586 0.146305 0.150207 0.142295 0.320271 
15.72 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.72 1 0.82899 -5.48514e-05 6.82984 3.5622 0.0105892 0.0123704 0.000153136 0.151524 0.157375 0.145438 0.382034 
15.72 2 0.870397 9.48952e-05 7.23195 4.64152 0.0103031 0.0110108 0.000308514 0.145993 0.149174 0.142741 0.290497 
15.74 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.74 1 0.828727 4.83524e-05 6.82824 3.56552 0.0105916 0.0123737 0.000155969 0.151543 0.157399 0.145452 0.382169 
15.74 2 0.868378 -6.65754e-05 7.2329 4.64432 0.0103135 0.0109256 0.000425229 0.145737 0.149288 0.142096 0.306639 
15.76 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.76 1 0.826416 -2.76877e-06 6.82649 3.57015 0.0105657 0.0123314 0.000189634 0.151318 0.157172 0.145228 0.382381 
15.76 2 0.868232 4.84205e-05 7.23511 4.64707 0.0103019 0.0109318 0.000302789 0.145718 0.148686 0.142688 0.281151 
15.78 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.78 1 0.825073 -8.96985e-05 6.82395 3.57497 0.0106275 0.0122498 4.35115e-05 0.151252 0.156531 0.145783 0.364164 
15.78 2 0.87039 9.15205e-05 7.23725 4.64954 0.0103656 0.0109378 0.000326386 0.145957 0.148901 0.142952 0.279828 
15.8 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.8 1 0.82263 0.000158766 6.82196 3.57954 0.0106438 0.0121558 0.000139841 0.150996 0.156004 0.145815 0.355468 
15.8 2 0.868438 4.29984e-05 7.23878 4.6509 0.0102911 0.0109355 0.000269315 0.145693 0.148548 0.142782 0.275901 
15.82 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.82 1 0.817805 6.04327e-05 6.81909 3.58434 0.0107332 0.0118714 0.000241754 0.150348 0.154406 0.146178 0.322093 
15.82 2 0.866131 0.000101712 7.24025 4.6524 0.0102478 0.0108983 0.000199981 0.145417 0.148019 0.142768 0.264012 
15.84 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.84 1 0.817051 -5.46516e-05 6.8164 3.58867 0.0108711 0.0117098 0.00021878 0.150269 0.153385 0.147088 0.283581 
15.84 2 0.86602 -8.58075e-06 7.24215 4.65433 0.0102448 0.0109028 0.000200865 0.145422 0.148049 0.142747 0.26522 
15.86 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.86 1 0.82091 -0.000155169 6.81375 3.59162 0.0109459 0.0118134 0.000265352 0.150862 0.154195 0.147453 0.292476 
15.86 2 0.868209 4.76223e-05 7.24358 4.65581 0.0102875 0.0109474 0.000275195 0.145722 0.148641 0.142743 0.278895 
15.88 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.88 1 0.829977 -8.06104e-05 6.8109 3.59677 0.011038 0.0121459 0.000178141 0.152263 0.156038 0.148392 0.309193 
15.88 2 0.867738 5.54523e-05 7.24517 4.65804 0.0103057 0.010936 0.000291845 0.145745 0.148663 0.142768 0.278819 
15.9 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.9 1 0.837398 -0.000192831 6.80972 3.60273 0.0111786 0.0123285 0.000226547 0.15332 0.157299 0.149235 0.316072 
15.9 2 0.867978 5.7957e-05 7.24716 4.66054 0.0102713 0.0109942 0.000440542 0.145827 0.149684 0.141866 0.318956 
15.92 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.92 1 0.839141 2.89514e-05 6.80709 3.60833 0.0111845 0.0124124 0.000280232 0.153613 0.157945 0.149154 0.328962 
15.92 2 0.861446 -5.22724e-07 7.25045 4.6624 0.0101008 0.0109331 0.000481229 0.145031 0.149353 0.140576 0.337766 
15.94 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.94 1 0.835814 4.80569e-05 6.80519 3.61211 0.0110993 0.0123695 0.000474431 0.153196 0.158286 0.14793 0.355759 
15.94 2 0.861246 2.42372e-06 7.25146 4.66345 0.0101029 0.0109334 0.000489555 0.145039 0.1494 0.140543 0.33918 
15.96 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.96 1 0.831761 0.000145158 6.8031 3.6158 0.0110096 0.012306 0.000427326 0.152694 0.157697 0.147522 0.353382 
15.96 2 0.865557 -0.000106204 7.2525 4.66578 0.0100513 0.0111762 0.000503766 0.145697 0.15079 0.140419 0.364462 
15.98 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
15.98 1 0.823476 0.000161187 6.80062 3.61989 0.0109355 0.0120534 0.000364157 0.151621 0.155958 0.147155 0.331218 
15.98 2 0.862568 -4.66094e-05 7.25389 4.66736 0.0100236 0.0111193 0.000440194 0.145406 0.150161 0.14049 0.353087 
16 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16 1 0.822958 5.87962e-05 6.79787 3.62499 0.0109439 0.0120446 0.000247092 0.15162 0.155548 0.147587 0.315812 
16 2 0.85992 0.000227544 7.25605 4.67082 0.00983655 0.0112443 0.00032139 0.145192 0.150427 0.139762 0.369838 
16.02 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.02 1 0.818566 3.79242e-05 6.79572 3.63279 0.0107912 0.0120344 0.000154671 0.151082 0.155264 0.146781 0.326014 
16.02 2 0.856714 -0.00015641 7.2601 4.67528 0.00989214 0.0110858 0.000263367 0.144838 0.149274 0.140261 0.342206 
16.04 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.04 1 0.819387 -6.46817e-05 6.79384 3.63713 0.0106741 0.0121915 0.000294025 0.151213 0.156502 0.145733 0.364535 
16.04 2 0.865403 -5.88868e-05 7.26277 4.67728 0.0101286 0.0111698 0.000371659 0.14594 0.150259 0.141489 0.336644 
16.06 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.06 1 0.823399 -4.98379e-05 6.79209 3.6422 0.0106147 0.0124294 0.000187058 0.151803 0.157787 0.145572 0.385801 
16.06 2 0.865879 4.16592e-05 7.26592 4.68116 0.0101462 0.0111569 0.000516525 0.145956 0.150826 0.140918 0.356463 
16.08 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.08 1 0.823404 -5.35702e-05 6.7901 3.64516 0.0106491 0.0123912 0.000206857 0.15179 0.157578 0.145773 0.379771 
16.08 2 0.862034 5.44828e-05 7.26845 4.683 0.0100737 0.0110697 0.000554768 0.145408 0.150447 0.140187 0.362969 
16.1 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.1 1 0.825436 -8.24956e-06 6.78873 3.6492 0.0106423 0.0125017 0.000258795 0.152132 0.158348 0.14565 0.392358 
16.1 2 0.86213 4.99231e-05 7.26934 4.68527 0.0100948 0.0110411 0.00049711 0.145382 0.150028 0.140582 0.349224 
16.12 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.12 1 0.823161 5.38094e-05 6.787 3.65393 0.0106177 0.0124528 0.000292753 0.15189 0.158104 0.145411 0.392576 
16.12 2 0.862307 -6.08372e-05 7.27055 4.68751 0.010124 0.0110155 0.000558746 0.145394 0.15023 0.140392 0.355924 
16.14 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.14 1 0.821828 -3.15754e-05 6.78448 3.65884 0.0106821 0.0123636 0.00014894 0.151808 0.157332 0.146075 0.371453 
16.14 2 0.866164 5.63137e-05 7.2731 4.68934 0.0102748 0.0110026 0.000467874 0.145868 0.149876 0.141746 0.324879 
16.16 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
16.16 1 0.816406 0.000156536 6.78226 3.66425 0.0108093 0.01203 0.000110454 0.151127 0.155177 0.146965 0.320992 
16.16 2 0.866279 5.80171e-05 7.27514 4.69085 0.0102879 0.0109922 0.000454086 0.145877 0.149764 0.141883 0.32012 
16.18 0 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
