[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e	 [13]maxvor 
4.75 1 0.945046 0.499677 0.00988672 0.00692861 0.00788157 1.32063e-05 0.121697 0.125553 0.117715 0.347784 17.6781
4.8 0 -0.944774 -0.499652 0.00990138 0.00695537 0.00791092 -1.63293e-05 0.121927 0.125787 0.117941 0.347642 -17.5985
4.8 1 0.94474 0.49968 0.00997881 0.00695484 0.00791074 1.62295e-05 0.121924 0.125786 0.117937 0.347709 17.5988
4.85 0 -0.944529 -0.49962 0.0099819 0.00697638 0.00794875 -1.95402e-05 0.122168 0.126088 0.118119 0.349888 -17.5199
4.85 1 0.944556 0.49965 0.0100758 0.00697558 0.00795138 2.01634e-05 0.122176 0.126109 0.118112 0.350456 17.5203
4.9 0 -0.944103 -0.499641 0.0100949 0.00699953 0.00797634 -2.44622e-05 0.122376 0.126309 0.118312 0.350155 -17.4421
4.9 1 0.944069 0.499666 0.0101756 0.00699902 0.0079761 2.43106e-05 0.122373 0.126307 0.118308 0.350205 17.4425
4.95 0 -0.944105 -0.49965 0.0102149 0.00702643 0.00801736 -1.82673e-05 0.122653 0.126631 0.118542 0.351676 -17.3652
4.95 1 0.94407 0.499674 0.010297 0.00702594 0.0080171 1.81054e-05 0.12265 0.126629 0.118538 0.351722 17.3656
5 0 -0.943864 -0.499585 0.0103236 0.0070503 0.0080518 -2.02055e-05 0.122891 0.126903 0.118743 0.352812 -17.2889
5 1 0.943585 0.499652 0.0104389 0.00704342 0.00804864 1.53034e-05 0.12285 0.126877 0.118686 0.353479 17.2894
5.05 0 -0.943441 -0.499577 0.0103918 0.00707213 0.0080809 -2.7657e-05 0.123098 0.127135 0.118923 0.353567 -17.2131
5.05 1 0.943405 0.49961 0.0105015 0.00706986 0.00808264 2.61008e-05 0.123096 0.127148 0.118905 0.354201 17.2137
5.1 0 -0.943141 -0.49958 0.0105157 0.00708894 0.00812081 -2.8804e-05 0.123328 0.127449 0.119064 0.356721 -17.1383
5.1 1 0.943105 0.4996 0.0106011 0.00708848 0.00812049 2.86307e-05 0.123325 0.127446 0.11906 0.35675 17.1387
5.15 0 -0.942779 -0.499555 0.0106192 0.00711633 0.00814571 -2.10898e-05 0.12354 0.127641 0.119297 0.355626 -17.0641
5.15 1 0.942743 0.499567 0.0107255 0.00711391 0.00814764 2.35712e-05 0.123538 0.127657 0.119276 0.356367 17.0646
5.2 0 -0.942663 -0.499594 0.0107815 0.00714135 0.00818373 -2.11507e-05 0.123795 0.127939 0.119507 0.35703 -16.9908
5.2 1 0.942688 0.4996 0.0108788 0.00714208 0.00818464 1.929e-05 0.123801 0.127945 0.119513 0.357018 16.9914
5.25 0 -0.942305 -0.499571 0.0108754 0.00716376 0.00821445 -1.79528e-05 0.124009 0.128178 0.119695 0.35774 -16.9179
5.25 1 0.942269 0.499586 0.0109622 0.00716329 0.00821412 1.78068e-05 0.124006 0.128175 0.119691 0.357767 16.9184
5.3 0 -0.941885 -0.499561 0.0109846 0.0071855 0.00824307 -1.75166e-05 0.124212 0.128401 0.119877 0.358279 -16.8457
5.3 1 0.941788 0.499565 0.0110826 0.00718398 0.00824139 1.90736e-05 0.124199 0.128388 0.119864 0.358306 16.8463
5.35 0 -0.941649 -0.499555 0.0111027 0.00720735 0.00827951 -1.25108e-05 0.124446 0.128683 0.12006 0.3599 -16.7742
5.35 1 0.941612 0.499559 0.0112387 0.00720509 0.00828125 1.17162e-05 0.124444 0.128696 0.120041 0.360527 16.775
5.4 0 -0.941599 -0.499551 0.0111958 0.00723489 0.00831713 -1.73444e-05 0.124708 0.128976 0.120288 0.360811 -16.7032
5.4 1 0.941501 0.499558 0.0112976 0.00723473 0.00831382 1.78583e-05 0.124694 0.128951 0.120287 0.360363 16.7038
5.45 0 -0.94106 -0.499569 0.0112976 0.00725576 0.00834148 -1.63129e-05 0.124889 0.129164 0.120462 0.360851 -16.6329
5.45 1 0.941084 0.499588 0.0113957 0.00725599 0.00834295 1.78297e-05 0.124896 0.129176 0.120463 0.36104 16.6335
5.5 0 -0.940827 -0.499631 0.0114095 0.0072863 0.00836764 -1.67602e-05 0.125116 0.129367 0.120715 0.359566 -16.5632
5.5 1 0.940851 0.49965 0.0115049 0.00728713 0.00836842 1.82999e-05 0.125122 0.129373 0.120721 0.359555 16.5638
5.55 0 -0.940472 -0.499637 0.0115548 0.00730822 0.00839852 -1.48782e-05 0.125327 0.129605 0.120897 0.360369 -16.4944
5.55 1 0.940435 0.499644 0.0116392 0.00730769 0.00839826 1.4687e-05 0.125323 0.129603 0.120892 0.360417 16.4949
5.6 0 -0.94024 -0.499648 0.011612 0.00733816 0.00842524 -1.72103e-05 0.125552 0.129811 0.121144 0.359286 -16.4257
5.6 1 0.940141 0.499669 0.0117293 0.00733609 0.00842411 1.84967e-05 0.12554 0.129803 0.121126 0.359479 16.4263
5.65 0 -0.939642 -0.499648 0.0116972 0.00735513 0.00845109 -2.03143e-05 0.125723 0.130011 0.121283 0.36023 -16.3576
5.65 1 0.939665 0.499657 0.0117941 0.00735447 0.0084536 2.11683e-05 0.12573 0.130031 0.121277 0.360706 16.3588
5.7 0 -0.939593 -0.499669 0.0118504 0.00738689 0.00848353 -1.87309e-05 0.125978 0.13026 0.121545 0.359635 -16.2902
5.7 1 0.939494 0.499665 0.011945 0.00738611 0.00848092 1.99192e-05 0.125964 0.13024 0.121538 0.359403 16.289
5.75 0 -0.939485 -0.499621 0.011922 0.00741374 0.00851914 -2.16622e-05 0.126226 0.130534 0.121765 0.360344 -16.2217
5.75 1 0.939386 0.499634 0.0120426 0.00741218 0.00851729 1.71988e-05 0.126212 0.130519 0.121753 0.360289 16.2209
5.8 0 -0.939319 -0.499578 0.011989 0.00743404 0.00855981 -2.37967e-05 0.126467 0.130846 0.121931 0.362805 -16.1544
5.8 1 0.93928 0.49959 0.0121224 0.00743216 0.008561 1.88137e-05 0.126464 0.130853 0.121917 0.363218 16.1536
5.85 0 -0.939461 -0.499575 0.0121467 0.00746669 0.00859965 -2.15595e-05 0.126753 0.131149 0.122199 0.363089 -16.0873
5.85 1 0.939422 0.499566 0.0122502 0.00746783 0.00859741 1.93674e-05 0.126749 0.131132 0.122209 0.362573 16.0867
5.9 0 -0.939239 -0.499561 0.0122096 0.00749179 0.00863198 -1.9747e-05 0.126979 0.131395 0.122405 0.363543 -16.0212
5.9 1 0.939139 0.499574 0.0123176 0.00748862 0.00863212 1.86655e-05 0.126967 0.131396 0.122379 0.364056 16.0207
5.95 0 -0.939019 -0.499536 0.0123305 0.00751976 0.0086609 -1.54234e-05 0.127203 0.131614 0.122634 0.363046 -15.9555
5.95 1 0.938919 0.49955 0.0124082 0.0075168 0.00866075 1.40357e-05 0.127191 0.131612 0.12261 0.363486 15.9551
6 0 -0.939106 -0.499537 0.0124428 0.00754689 0.00870455 -1.93881e-05 0.127481 0.131946 0.122854 0.364781 -15.8904
6 1 0.939066 0.499537 0.0125143 0.00754646 0.00870412 1.89702e-05 0.127478 0.131943 0.122851 0.364784 15.8901
6.05 0 -0.938522 -0.499518 0.0125436 0.00756511 0.00872859 -1.94073e-05 0.127647 0.132128 0.123002 0.36519 -15.8259
6.05 1 0.938422 0.499532 0.0126153 0.007562 0.0087286 1.85257e-05 0.127635 0.132128 0.122977 0.365671 15.8256
6.1 0 -0.938304 -0.499541 0.0126507 0.0075896 0.00876149 -2.0724e-05 0.127871 0.132377 0.123201 0.365832 -15.7619
6.1 1 0.938265 0.499538 0.0127743 0.00759014 0.00875997 2.1954e-05 0.127868 0.132366 0.123205 0.365555 15.7614
6.15 0 -0.937905 -0.499539 0.012779 0.00760563 0.00879617 -2.00172e-05 0.128069 0.132639 0.123331 0.367993 -15.6984
6.15 1 0.937804 0.499537 0.0128608 0.00760581 0.0087923 1.99535e-05 0.128055 0.132609 0.123333 0.367447 15.6981
6.2 0 -0.937628 -0.499534 0.0129154 0.00762798 0.00882888 -2.10461e-05 0.128284 0.132885 0.123512 0.368914 -15.6354
6.2 1 0.937588 0.499534 0.0129795 0.00762774 0.00882823 2.06965e-05 0.128281 0.13288 0.12351 0.368862 15.6352
6.25 0 -0.937412 -0.499522 0.013006 0.00765684 0.00885656 -2.42428e-05 0.128504 0.133094 0.123744 0.368191 -15.5731
6.25 1 0.937312 0.499541 0.0130993 0.0076532 0.00885715 2.05185e-05 0.128493 0.133098 0.123716 0.368786 15.5728
6.3 0 -0.937015 -0.4995 0.0130656 0.00767721 0.00888602 -2.53903e-05 0.128698 0.133316 0.123909 0.368981 -15.5115
6.3 1 0.937036 0.49951 0.013162 0.00768021 0.00888436 2.42811e-05 0.128703 0.133303 0.123933 0.368292 15.5112
6.35 0 -0.936923 -0.499463 0.0131867 0.00770363 0.00892222 -2.88022e-05 0.128941 0.133588 0.12412 0.369759 -15.4501
6.35 1 0.936822 0.499489 0.0132847 0.00770477 0.00891707 2.75377e-05 0.128926 0.133549 0.12413 0.368894 15.4498
6.4 0 -0.93665 -0.499495 0.0132733 0.00772628 0.00895432 -3.22674e-05 0.129153 0.13383 0.124301 0.37057 -15.3896
6.4 1 0.93661 0.499498 0.0133304 0.00772614 0.00895356 3.21193e-05 0.12915 0.133824 0.1243 0.370489 15.3895
6.45 0 -0.936316 -0.499479 0.0133604 0.00775118 0.00898093 -3.05201e-05 0.129353 0.134028 0.124502 0.370252 -15.3295
6.45 1 0.936215 0.499496 0.0134225 0.00774876 0.00898006 2.90524e-05 0.12934 0.13402 0.124484 0.370482 15.3293
6.5 0 -0.935798 -0.499489 0.0134808 0.00776941 0.00900708 -3.11074e-05 0.129524 0.134223 0.124649 0.370907 -15.2695
6.5 1 0.935759 0.499494 0.0135346 0.00776925 0.00900634 3.10892e-05 0.129521 0.134217 0.124647 0.370835 15.2694
6.55 0 -0.935464 -0.499475 0.0135811 0.00779161 0.00903674 -2.53809e-05 0.129724 0.134441 0.124829 0.371338 -15.21
6.55 1 0.935425 0.499481 0.0136333 0.00779142 0.00903603 2.54194e-05 0.129721 0.134436 0.124827 0.371275 15.2099
6.6 0 -0.935314 -0.499488 0.0136816 0.00781324 0.00907562 -1.6778e-05 0.129957 0.134728 0.125004 0.373017 -15.1511
6.6 1 0.935214 0.499477 0.0137921 0.00781093 0.00907473 2.34972e-05 0.129945 0.134723 0.124984 0.373303 15.1508
6.65 0 -0.935105 -0.499488 0.0138222 0.00783057 0.00911675 -1.92999e-05 0.130182 0.135034 0.125142 0.375682 -15.0924
6.65 1 0.935004 0.499494 0.0138875 0.00783075 0.00911283 1.99954e-05 0.130167 0.135005 0.125143 0.375171 15.0923
6.7 0 -0.934836 -0.499484 0.0139124 0.00785074 0.00915173 -1.71208e-05 0.130393 0.135292 0.125304 0.377098 -15.0344
6.7 1 0.934797 0.499494 0.0139604 0.00785044 0.00915117 1.72728e-05 0.13039 0.135288 0.125301 0.377075 15.0343
6.75 0 -0.934445 -0.499456 0.0140294 0.00787553 0.00917535 -1.30843e-05 0.130579 0.135466 0.125502 0.376419 -14.9768
6.75 1 0.934406 0.499467 0.014076 0.00787517 0.00917486 1.32517e-05 0.130576 0.135462 0.125499 0.376411 14.9768
6.8 0 -0.934116 -0.499494 0.0141601 0.0078947 0.00920842 -1.64594e-05 0.130779 0.13571 0.125654 0.377766 -14.9196
6.8 1 0.934077 0.499506 0.0142056 0.00789429 0.009208 1.66448e-05 0.130776 0.135707 0.125651 0.377774 14.9196
6.85 0 -0.934094 -0.499496 0.0143108 0.00792502 0.00924248 -1.4198e-05 0.131025 0.135961 0.125896 0.377591 -14.8629
6.85 1 0.934055 0.49951 0.0143551 0.00792456 0.00924213 1.43893e-05 0.131022 0.135958 0.125892 0.377614 14.8628
6.9 0 -0.933829 -0.499488 0.0144472 0.00794415 0.00927852 -1.8108e-05 0.131235 0.136226 0.126047 0.379292 -14.8066
6.9 1 0.93373 0.499529 0.0145264 0.00794184 0.00927745 1.7835e-05 0.131222 0.136218 0.126029 0.379488 14.8065
6.95 0 -0.933566 -0.499484 0.014554 0.0079653 0.00931225 -2.05992e-05 0.131444 0.136474 0.126214 0.380402 -14.7508
6.95 1 0.933527 0.499502 0.0145963 0.00796475 0.00931202 2.0734e-05 0.131441 0.136472 0.12621 0.380452 14.7508
7 0 -0.933119 -0.499512 0.0146406 0.0079915 0.0093312 -1.86019e-05 0.131616 0.136612 0.126422 0.378978 -14.6955
7 1 0.93308 0.499531 0.014682 0.00799092 0.00933102 1.87001e-05 0.131613 0.136611 0.126417 0.379038 14.6955
7.05 0 -0.933101 -0.499559 0.0147694 0.0080186 0.00936926 -2.74313e-05 0.131863 0.136893 0.126634 0.379827 -14.6406
7.05 1 0.933062 0.49958 0.01481 0.008018 0.00936911 2.74892e-05 0.13186 0.136892 0.126629 0.379894 14.6405
7.1 0 -0.932717 -0.499515 0.0148712 0.00803692 0.00940054 -2.62716e-05 0.132051 0.137121 0.126779 0.380996 -14.5861
7.1 1 0.932679 0.499538 0.0149111 0.00803631 0.00940042 2.62783e-05 0.132048 0.13712 0.126774 0.381067 14.5861
7.15 0 -0.932457 -0.499554 0.0149448 0.00806859 0.00942153 -2.49486e-05 0.13225 0.137273 0.127029 0.379066 -14.5321
7.15 1 0.932358 0.49957 0.0149978 0.0080674 0.00941925 2.6655e-05 0.132237 0.137257 0.127019 0.378976 14.5321
7.2 0 -0.932074 -0.499547 0.0150286 0.00808669 0.00945267 -2.87733e-05 0.132436 0.137501 0.12717 0.380298 -14.4785
7.2 1 0.932097 0.49957 0.015084 0.0080857 0.00945593 2.78636e-05 0.132445 0.137524 0.127162 0.380812 14.4785
7.25 0 -0.93163 -0.499543 0.015124 0.00810323 0.0094827 -2.97467e-05 0.132612 0.13772 0.1273 0.381573 -14.4253
7.25 1 0.931714 0.499593 0.0151794 0.00810578 0.00948466 3.15671e-05 0.132629 0.137734 0.127319 0.381473 14.4253
7.3 0 -0.931615 -0.499513 0.0152408 0.00813649 0.00951341 -3.08907e-05 0.132853 0.137943 0.12756 0.380617 -14.3725
7.3 1 0.931578 0.499543 0.0152797 0.00813589 0.00951328 3.07015e-05 0.13285 0.137942 0.127556 0.380682 14.3725
7.35 0 -0.931602 -0.499436 0.0153508 0.00816948 0.00954436 -2.57945e-05 0.133093 0.138165 0.12782 0.379665 -14.3202
7.35 1 0.931565 0.499468 0.0153897 0.00816891 0.0095442 2.55671e-05 0.133091 0.138164 0.127816 0.379722 14.3202
7.4 0 -0.931163 -0.49943 0.0154764 0.00818942 0.00957027 -2.74246e-05 0.133265 0.138353 0.127976 0.379989 -14.2682
7.4 1 0.931125 0.499482 0.0155328 0.00818559 0.00957403 2.77008e-05 0.133265 0.138381 0.127946 0.380958 14.2682
7.45 0 -0.93103 -0.499436 0.0156168 0.00821368 0.00960566 -2.35741e-05 0.133489 0.138608 0.128166 0.380776 -14.2166
7.45 1 0.930992 0.499471 0.015656 0.00821318 0.00960544 2.32868e-05 0.133486 0.138606 0.128162 0.380816 14.2166
7.5 0 -0.930837 -0.499445 0.015718 0.00823988 0.00963591 -1.92128e-05 0.1337 0.138825 0.128371 0.380695 -14.1654
7.5 1 0.9308 0.499482 0.0157575 0.00823942 0.00963565 1.89017e-05 0.133698 0.138823 0.128368 0.380725 14.1654
7.55 0 -0.930462 -0.499442 0.0158279 0.00825838 0.00966637 -2.10018e-05 0.133883 0.139044 0.128515 0.381731 -14.1146
7.55 1 0.930425 0.499481 0.0158678 0.00825797 0.00966607 2.06786e-05 0.133881 0.139042 0.128512 0.381749 14.1146
7.6 0 -0.930393 -0.499458 0.0159537 0.00828302 0.0097042 -2.38507e-05 0.134116 0.139317 0.128706 0.382788 -14.0642
7.6 1 0.930357 0.499498 0.0159942 0.00828266 0.00970384 2.35274e-05 0.134114 0.139314 0.128703 0.382793 14.0642
7.65 0 -0.930204 -0.499466 0.0160401 0.00830401 0.00974059 -2.78875e-05 0.13433 0.139579 0.128868 0.38417 -14.0141
7.65 1 0.930289 0.499533 0.0161226 0.00830649 0.00974272 2.82978e-05 0.134347 0.139594 0.128887 0.384085 14.0141
7.7 0 -0.930017 -0.499459 0.0161915 0.00832629 0.00977543 -2.88859e-05 0.134543 0.139829 0.12904 0.385165 -13.9645
7.7 1 0.929919 0.499515 0.0162437 0.00832438 0.00977392 2.66583e-05 0.13453 0.139817 0.129026 0.385227 13.9645
7.75 0 -0.929708 -0.499437 0.0162869 0.00835062 0.00980172 -2.7487e-05 0.134731 0.140016 0.129229 0.384895 -13.9152
7.75 1 0.92961 0.499497 0.0163269 0.00834748 0.00980179 2.77349e-05 0.134719 0.140017 0.129205 0.38532 13.9152
7.8 0 -0.929462 -0.499438 0.0164497 0.00836581 0.00984211 -2.912e-05 0.134937 0.140305 0.129346 0.387436 -13.8663
7.8 1 0.929365 0.499488 0.0165089 0.0083659 0.00983822 2.78068e-05 0.134923 0.140276 0.129347 0.386978 13.8663
7.85 0 -0.92891 -0.499444 0.016536 0.00838039 0.00986806 -3.1497e-05 0.135087 0.14049 0.129458 0.388433 -13.8177
7.85 1 0.928935 0.499503 0.0165701 0.00838213 0.00986823 2.94506e-05 0.135094 0.140491 0.129472 0.388206 13.8177
7.9 0 -0.928663 -0.49942 0.0165803 0.00840395 0.00989817 -2.72768e-05 0.135285 0.140703 0.129641 0.388654 -13.7694
7.9 1 0.928566 0.499495 0.0166549 0.00840484 0.00989341 2.69792e-05 0.135271 0.140669 0.129648 0.388011 13.7695
7.95 0 -0.928602 -0.49945 0.0167126 0.0084285 0.00993633 -3.13722e-05 0.135517 0.140975 0.129829 0.389706 -13.7216
7.95 1 0.928505 0.499505 0.0167737 0.00842844 0.00993261 2.98434e-05 0.135503 0.140948 0.12983 0.38929 13.7217
8 0 -0.928296 -0.499441 0.0168005 0.00845112 0.0099644 -2.92613e-05 0.135704 0.141173 0.130004 0.389837 -13.6741
8 1 0.928322 0.499504 0.0168555 0.00845312 0.00996433 3.09722e-05 0.135711 0.141173 0.130019 0.389589 13.6741
8.05 0 -0.928053 -0.49946 0.0169133 0.00847221 0.00999749 -2.94729e-05 0.135903 0.141408 0.130166 0.390731 -13.6269
8.05 1 0.928018 0.49951 0.0169603 0.00847216 0.00999686 2.94635e-05 0.135901 0.141403 0.130166 0.390671 13.6269
8.1 0 -0.927871 -0.499431 0.0170535 0.00849773 0.0100282 -2.01101e-05 0.13611 0.141622 0.130365 0.390724 -13.5801
8.1 1 0.927836 0.499483 0.0171012 0.00849767 0.0100276 2.01606e-05 0.136107 0.141618 0.130364 0.390666 13.5802
8.15 0 -0.927508 -0.499411 0.0171672 0.00851604 0.0100585 -2.41575e-05 0.136288 0.141837 0.130504 0.391687 -13.5337
8.15 1 0.927534 0.499478 0.0172104 0.00851868 0.0100577 2.30286e-05 0.136295 0.141831 0.130525 0.391258 13.5337
8.2 0 -0.927206 -0.499423 0.0172161 0.00853636 0.0100893 -1.918e-05 0.136476 0.142053 0.130661 0.392378 -13.4874
8.2 1 0.927232 0.499491 0.0172694 0.00853922 0.0100883 2.01961e-05 0.136482 0.142046 0.130682 0.391914 13.4875
8.25 0 -0.926904 -0.49938 0.0173164 0.00856111 0.0101149 -1.95458e-05 0.13666 0.142233 0.13085 0.391996 -13.4416
8.25 1 0.926869 0.499434 0.0173667 0.00856099 0.0101144 1.97406e-05 0.136658 0.14223 0.130849 0.391955 13.4416
8.3 0 -0.926725 -0.499354 0.0174185 0.00858291 0.0101501 -2.2593e-05 0.136869 0.142481 0.131016 0.393018 -13.3961
8.3 1 0.926629 0.499419 0.0174819 0.00858148 0.010148 2.07781e-05 0.136856 0.142466 0.131005 0.392963 13.3962
8.35 0 -0.926425 -0.499386 0.017537 0.00860124 0.0101833 -2.45955e-05 0.137057 0.142714 0.131155 0.394239 -13.3509
8.35 1 0.92633 0.499444 0.0176058 0.00860152 0.0101792 2.4149e-05 0.137043 0.142685 0.131158 0.393771 13.351
8.4 0 -0.925942 -0.4994 0.0176092 0.00861691 0.0102103 -2.59715e-05 0.137212 0.142903 0.131274 0.395132 -13.306
8.4 1 0.926091 0.499477 0.0177041 0.00861841 0.010217 3.02129e-05 0.137242 0.142952 0.131285 0.395687 13.3062
8.45 0 -0.925765 -0.499413 0.0177657 0.00863643 0.0102481 -2.83423e-05 0.137421 0.143168 0.131422 0.396679 -13.2615
8.45 1 0.92567 0.499478 0.0178331 0.00863539 0.0102455 2.66758e-05 0.137408 0.14315 0.131415 0.396531 13.2617
8.5 0 -0.925405 -0.499405 0.0179093 0.00865499 0.0102778 -2.3779e-05 0.137596 0.143375 0.131565 0.397437 -13.2174
8.5 1 0.925433 0.499471 0.0179772 0.00865552 0.0102796 2.60669e-05 0.137605 0.143388 0.131568 0.397574 13.2175
8.55 0 -0.925413 -0.499414 0.0180357 0.00868659 0.0103102 -2.5692e-05 0.137829 0.143601 0.131804 0.396927 -13.1735
8.55 1 0.925502 0.499492 0.0181137 0.00868882 0.0103131 2.91557e-05 0.137848 0.143622 0.13182 0.39698 13.1737
8.6 0 -0.92518 -0.499433 0.0181965 0.00870601 0.0103449 -2.55931e-05 0.138025 0.143843 0.131952 0.39812 -13.13
8.6 1 0.925086 0.499505 0.0182452 0.00870318 0.0103447 2.7532e-05 0.138014 0.143841 0.13193 0.39845 13.1302
8.65 0 -0.924946 -0.499438 0.0183303 0.00872596 0.010379 -2.55226e-05 0.138221 0.144079 0.132103 0.399175 -13.0868
8.65 1 0.925036 0.499556 0.0184005 0.00873105 0.0103787 2.68683e-05 0.138238 0.144077 0.132141 0.398535 13.087
8.7 0 -0.924653 -0.499492 0.0184798 0.00874788 0.0104077 -2.93617e-05 0.138404 0.144279 0.132268 0.399465 -13.0439
8.7 1 0.924683 0.499562 0.0185482 0.00874907 0.0104088 3.17401e-05 0.138412 0.144288 0.132276 0.399456 13.0441
8.75 0 -0.924422 -0.499499 0.0185542 0.00877385 0.0104347 -3.33431e-05 0.138595 0.144467 0.132463 0.399106 -13.0011
8.75 1 0.924269 0.499576 0.0186178 0.00877146 0.0104307 3.41357e-05 0.138572 0.14444 0.132444 0.398995 13.0013
8.8 0 -0.924008 -0.499458 0.018651 0.00879198 0.0104618 -3.33857e-05 0.138758 0.144654 0.1326 0.399656 -12.9587
8.8 1 0.923976 0.499516 0.0187098 0.00879142 0.0104619 3.37179e-05 0.138756 0.144655 0.132595 0.399741 12.9589
8.85 0 -0.923839 -0.499443 0.018792 0.00881554 0.0104947 -3.00955e-05 0.138961 0.144881 0.132778 0.40012 -12.9167
8.85 1 0.923991 0.499517 0.0188862 0.00881761 0.0105012 3.06562e-05 0.138992 0.144926 0.132793 0.400524 12.917
8.9 0 -0.923549 -0.49947 0.0188919 0.00883724 0.0105235 -3.0353e-05 0.139143 0.14508 0.132941 0.40042 -12.8748
8.9 1 0.923518 0.49955 0.0189777 0.00883549 0.010525 3.04209e-05 0.139142 0.14509 0.132928 0.400777 12.8751
8.95 0 -0.923259 -0.499446 0.0190119 0.00886105 0.0105498 -3.29624e-05 0.139323 0.145262 0.13312 0.400234 -12.8333
8.95 1 0.923167 0.499546 0.0190636 0.00885942 0.0105481 3.25564e-05 0.139311 0.14525 0.133107 0.400251 12.8335
9 0 -0.922847 -0.499462 0.0190992 0.00888167 0.0105734 -3.19072e-05 0.139481 0.145423 0.133275 0.400126 -12.792
9 1 0.922878 0.499518 0.0191774 0.00888055 0.0105774 3.12405e-05 0.139492 0.145451 0.133266 0.400653 12.7923
9.05 0 -0.922558 -0.499485 0.0192431 0.00889747 0.0106091 -3.68917e-05 0.139666 0.14567 0.133392 0.40184 -12.7511
9.05 1 0.922589 0.49956 0.0193354 0.00890012 0.0106086 3.36402e-05 0.139674 0.145666 0.133413 0.401452 12.7515
9.1 0 -0.922637 -0.499428 0.0193423 0.00893164 0.0106415 -2.54079e-05 0.139904 0.145889 0.133651 0.400927 -12.7104
9.1 1 0.922423 0.499534 0.0194092 0.00892168 0.0106437 2.44577e-05 0.139876 0.145904 0.133576 0.4023 12.7106
9.15 0 -0.922045 -0.499442 0.0194429 0.00894761 0.0106611 -2.72031e-05 0.140031 0.146024 0.13377 0.400992 -12.67
9.15 1 0.922075 0.499516 0.0195144 0.0089491 0.0106619 2.90881e-05 0.140039 0.14603 0.13378 0.400918 12.6719
9.2 0 -0.922003 -0.499391 0.0196026 0.00897611 0.010694 -2.63756e-05 0.14025 0.146249 0.133983 0.400887 -12.6307
9.2 1 0.921972 0.49949 0.0197094 0.00897422 0.0106958 2.95733e-05 0.14025 0.146262 0.133968 0.401303 12.6295
9.25 0 -0.921779 -0.499401 0.0197497 0.00899703 0.0107267 -3.1765e-05 0.140441 0.146474 0.134138 0.401682 -12.5891
9.25 1 0.921749 0.49948 0.0198421 0.00899669 0.0107265 3.18839e-05 0.140439 0.146472 0.134135 0.401704 12.5885
9.3 0 -0.921251 -0.499395 0.0198552 0.00901454 0.0107473 -3.43412e-05 0.140577 0.146615 0.134267 0.401677 -12.5485
9.3 1 0.921221 0.499484 0.019933 0.00901204 0.0107499 3.60039e-05 0.140577 0.146633 0.134248 0.402233 12.5481
9.35 0 -0.921089 -0.499442 0.0199962 0.00904372 0.0107731 -3.45974e-05 0.140772 0.146791 0.134484 0.400808 -12.5082
9.35 1 0.921303 0.49953 0.0200972 0.00904602 0.0107827 3.44855e-05 0.140815 0.146856 0.134502 0.401473 12.5078
9.4 0 -0.920867 -0.499451 0.0201226 0.00906547 0.0108047 -4.03383e-05 0.140962 0.147008 0.134644 0.401407 -12.4682
9.4 1 0.920777 0.499539 0.0202233 0.00905959 0.0108081 3.62603e-05 0.140953 0.14703 0.134602 0.402376 12.4679
9.45 0 -0.920402 -0.499456 0.0202352 0.00907737 0.0108352 -3.91193e-05 0.141112 0.147215 0.134733 0.402964 -12.4286
9.45 1 0.920373 0.499517 0.0203011 0.00907654 0.0108358 3.89057e-05 0.141111 0.147218 0.134727 0.403112 12.4284
9.5 0 -0.920304 -0.499402 0.0204249 0.00910234 0.0108691 -3.60977e-05 0.14132 0.147444 0.134919 0.403331 -12.3891
9.5 1 0.920397 0.499501 0.0205269 0.00910059 0.0108774 3.83948e-05 0.141343 0.147501 0.134906 0.404334 12.3888
9.55 0 -0.920269 -0.499474 0.0205262 0.00912325 0.0109112 -3.04241e-05 0.141543 0.147727 0.135076 0.404907 -12.35
9.55 1 0.920363 0.49955 0.0206241 0.00912292 0.0109176 3.34473e-05 0.141564 0.147771 0.135073 0.405571 12.3497
9.6 0 -0.919868 -0.499462 0.0206602 0.00914091 0.0109378 -3.29222e-05 0.1417 0.147908 0.135206 0.405447 -12.3112
9.6 1 0.919901 0.499552 0.0207436 0.00913937 0.0109426 2.92143e-05 0.141711 0.14794 0.135195 0.406044 12.3109
9.65 0 -0.919835 -0.499442 0.0207821 0.00916085 0.0109814 -2.21858e-05 0.141923 0.1482 0.135356 0.407221 -12.2726
9.65 1 0.919869 0.49952 0.0208467 0.00916324 0.0109814 2.10009e-05 0.141932 0.1482 0.135374 0.406946 12.2725
9.7 0 -0.919498 -0.499419 0.0208399 0.00918294 0.0110059 -2.30851e-05 0.142087 0.148366 0.135519 0.407043 -12.2345
9.7 1 0.919286 0.49952 0.0209244 0.00917577 0.0110045 2.08759e-05 0.142057 0.148356 0.135466 0.407699 12.2343
9.75 0 -0.919405 -0.499394 0.020909 0.0092092 0.0110385 -1.98961e-05 0.142294 0.148585 0.135713 0.407131 -12.1966
9.75 1 0.919376 0.499493 0.0210083 0.00920676 0.0110411 1.99616e-05 0.142295 0.148602 0.135695 0.40764 12.1963
9.8 0 -0.919252 -0.49939 0.0210578 0.00922908 0.0110758 -2.25661e-05 0.142495 0.148836 0.135859 0.408385 -12.1587
