[1]t	 [2]j	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e 
33.3 0 0.921396 -0.381774 -0.322232 0.00978376 0.00940981 0.00102209 0.138541 0.145848 0.130826 0.442025 
33.3 1 0.921367 0.384198 0.321225 0.00978789 0.00941309 0.00101717 0.138568 0.145841 0.130891 0.441033 
33.4 0 0.921219 -0.371768 -0.333712 0.00973915 0.00947957 0.00103232 0.138632 0.145944 0.130912 0.442032 
33.4 1 0.921206 0.374228 0.332739 0.00974508 0.00948272 0.00103221 0.138664 0.145975 0.130946 0.44195 
33.5 0 0.92094 -0.36133 -0.345085 0.00968959 0.00954771 0.0010343 0.138699 0.145982 0.131011 0.441127 
33.5 1 0.920786 0.363896 0.344105 0.00968697 0.00955611 0.00104565 0.138719 0.146077 0.130949 0.443166 
33.6 0 0.920773 -0.350618 -0.355926 0.00964754 0.00961648 0.00104532 0.138795 0.146133 0.131046 0.442516 
33.6 1 0.920446 0.353203 0.354955 0.00963532 0.00962356 0.00104275 0.138776 0.146097 0.131047 0.442061 
33.7 0 0.920494 -0.339538 -0.366532 0.009571 0.00971574 0.00105466 0.138877 0.146291 0.131044 0.444507 
33.7 1 0.921194 0.342142 0.365599 0.00960613 0.00972208 0.00105141 0.139026 0.146404 0.131233 0.443294 
33.8 0 0.92044 -0.328321 -0.376685 0.00952863 0.00978938 0.00105149 0.138989 0.146414 0.131145 0.444638 
33.8 1 0.92067 0.330748 0.375822 0.00954028 0.00979601 0.00104415 0.139055 0.146425 0.131272 0.44301 
33.9 0 0.920646 -0.316551 -0.386646 0.00948839 0.0098724 0.00104659 0.139143 0.146591 0.131273 0.445047 
33.9 1 0.92061 0.31914 0.385792 0.00948634 0.00988339 0.00104527 0.139175 0.146621 0.131308 0.444935 
34 0 0.92048 -0.304607 -0.396171 0.00943562 0.00994969 0.00102942 0.139231 0.146654 0.13139 0.44422 
34 1 0.92058 0.307219 0.395234 0.00944622 0.00995496 0.00103653 0.139288 0.146751 0.131402 0.445236 
34.1 0 0.920064 -0.292333 -0.405364 0.0093929 0.0100066 0.0010177 0.139282 0.146715 0.131429 0.444438 
34.1 1 0.919806 0.294987 0.404435 0.00937378 0.010025 0.00101869 0.139279 0.146757 0.131377 0.445669 
34.2 0 0.919966 -0.27986 -0.414155 0.00932018 0.0101115 0.00100524 0.139398 0.146943 0.131419 0.447356 
34.2 1 0.92055 0.282402 0.413234 0.00935197 0.0101164 0.00100925 0.139529 0.147061 0.131567 0.446772 
34.3 0 0.920103 -0.267086 -0.42258 0.00928923 0.0101786 0.000973058 0.139527 0.146995 0.131636 0.445031 
34.3 1 0.919898 0.269695 0.421725 0.00928232 0.0101874 0.000973711 0.139534 0.147028 0.131614 0.445738 
34.4 0 0.919765 -0.254072 -0.430554 0.00922965 0.0102594 0.000955226 0.139603 0.147171 0.131601 0.447666 
34.4 1 0.92005 0.256646 0.429664 0.0092479 0.0102636 0.000958642 0.139684 0.147245 0.131688 0.447377 
34.5 0 0.919972 -0.240797 -0.438154 0.00920287 0.0103269 0.000922692 0.139749 0.147277 0.131792 0.446357 
34.5 1 0.919388 0.243396 0.437358 0.00919109 0.0103228 0.000926354 0.139692 0.147258 0.131692 0.447473 
34.6 0 0.919375 -0.227297 -0.445393 0.00914465 0.0103906 0.000885243 0.139769 0.14731 0.131796 0.44669 
34.6 1 0.919109 0.229942 0.44458 0.00914396 0.0103908 0.000895198 0.139767 0.147365 0.131731 0.448253 
34.7 0 0.919152 -0.213615 -0.452121 0.00909409 0.0104668 0.000856337 0.13986 0.147498 0.13178 0.449195 
34.7 1 0.919739 0.216196 0.451379 0.00911817 0.0104786 0.000852866 0.139988 0.147576 0.131966 0.44762 
34.8 0 0.919417 -0.199619 -0.458468 0.00907202 0.0105333 0.000814983 0.140019 0.147629 0.131971 0.448202 
34.8 1 0.919513 0.202328 0.457775 0.009075 0.0105459 0.000817874 0.140075 0.147718 0.131989 0.449028 
34.9 0 0.919064 -0.185577 -0.464434 0.00903387 0.0105863 0.000764787 0.140072 0.147647 0.132064 0.447155 
34.9 1 0.918807 0.188299 0.463768 0.00903113 0.0105883 0.000771885 0.14007 0.14769 0.13201 0.448393 
35 0 0.918897 -0.171357 -0.469933 0.00898617 0.0106653 0.000730062 0.140184 0.147908 0.132009 0.451034 
35 1 0.919261 0.174014 0.469156 0.00900751 0.0106674 0.000727202 0.140267 0.147925 0.132166 0.449123 
35.1 0 0.918571 -0.156934 -0.474928 0.00895941 0.0107061 0.00067295 0.140234 0.147887 0.132138 0.44905 
35.1 1 0.918854 0.159521 0.474329 0.00897388 0.0107138 0.000675612 0.140313 0.147955 0.13223 0.448632 
35.2 0 0.918955 -0.142323 -0.479587 0.00893947 0.0107787 0.000620997 0.140422 0.148113 0.132283 0.449814 
35.2 1 0.918876 0.144933 0.478852 0.00893397 0.010792 0.000627503 0.140449 0.148216 0.132226 0.451806 
35.3 0 0.918422 -0.127647 -0.483764 0.00890735 0.0108181 0.000564836 0.140447 0.148139 0.132309 0.449773 
35.3 1 0.91865 0.130303 0.48308 0.00891655 0.0108295 0.000571246 0.14052 0.148237 0.132355 0.450327 
35.4 0 0.918632 -0.112782 -0.487528 0.00889657 0.0108722 0.00051074 0.140601 0.1483 0.132456 0.449726 
35.4 1 0.918007 0.11551 0.486802 0.00887022 0.0108801 0.000498513 0.140536 0.148303 0.132313 0.451682 
35.5 0 0.918337 -0.0978483 -0.490635 0.00886874 0.0109203 0.000446195 0.140674 0.148413 0.132483 0.450715 
35.5 1 0.918205 0.100575 0.490076 0.00885982 0.0109353 0.000455521 0.140695 0.148532 0.132395 0.453301 
35.6 0 0.918245 -0.082833 -0.493546 0.00885711 0.01096 0.000384383 0.140773 0.148513 0.132582 0.450586 
35.6 1 0.917747 0.0855458 0.492942 0.00884199 0.0109624 0.000387173 0.140728 0.148532 0.132465 0.452369 
35.7 0 0.917902 -0.0677978 -0.495809 0.00884153 0.0109937 0.000328837 0.140838 0.148613 0.132608 0.451434 
35.7 1 0.917344 0.0704564 0.495302 0.00882362 0.0109947 0.000312885 0.140778 0.148586 0.13251 0.452419 
35.8 0 0.917556 -0.0526397 -0.49775 0.00881768 0.011037 0.000251372 0.140907 0.148762 0.132586 0.453488 
35.8 1 0.917725 0.0552135 0.497134 0.00882224 0.0110501 0.000262792 0.140969 0.148867 0.132602 0.454507 
35.9 0 0.917584 -0.0374116 -0.499127 0.00881809 0.011071 0.000187291 0.141029 0.148906 0.132685 0.453875 
35.9 1 0.917868 0.0400794 0.498646 0.00882377 0.0110886 0.000185655 0.141111 0.149022 0.13273 0.454637 
36 0 0.917242 -0.022132 -0.500101 0.00881608 0.0110899 0.000119102 0.141089 0.148971 0.132739 0.453918 
36 1 0.917774 0.0247638 0.499577 0.00882867 0.0111116 0.000120627 0.14121 0.149117 0.132833 0.454404 
36.1 0 0.916901 -0.00684134 -0.500529 0.00881498 0.0111083 5.36284e-05 0.14115 0.149061 0.132768 0.454595 
36.1 1 0.917492 0.009557 0.500028 0.00883158 0.0111284 6.00813e-05 0.14128 0.149198 0.132891 0.454584 
36.2 0 0.917231 0.00846063 -0.500539 0.0088296 0.0111438 -1.98629e-05 0.141327 0.149291 0.132887 0.455734 
36.2 1 0.91745 -0.0057443 0.500093 0.00884253 0.0111488 -1.1853e-05 0.141391 0.149324 0.132985 0.454829 
36.3 0 0.917136 0.0237024 -0.500117 0.00884196 0.0111602 -8.27296e-05 0.141429 0.14942 0.132959 0.456284 
36.3 1 0.916986 -0.0209922 0.499631 0.00885037 0.0111516 -9.74857e-05 0.141428 0.14937 0.133013 0.454998 
36.4 0 0.916913 0.0389766 -0.499175 0.00885874 0.0111653 -0.000152589 0.141506 0.149501 0.133031 0.456283 
36.4 1 0.917015 -0.036267 0.498724 0.00887334 0.0111623 -0.000161709 0.141547 0.14949 0.133131 0.454851 
36.5 0 0.916817 0.0542167 -0.49783 0.00887305 0.011182 -0.000225695 0.141616 0.149692 0.13305 0.458239 
36.5 1 0.916856 -0.0514766 0.497452 0.00889584 0.0111644 -0.000223042 0.141634 0.149573 0.133222 0.454626 
36.6 0 0.916167 0.0693679 -0.495878 0.00889812 0.0111559 -0.000294445 0.141612 0.149624 0.133119 0.456563 
36.6 1 0.916694 -0.0666126 0.495562 0.00892895 0.0111546 -0.000295397 0.141716 0.14962 0.133345 0.453571 
36.7 0 0.91601 0.0845447 -0.493593 0.00892736 0.0111525 -0.000363353 0.141704 0.149736 0.133188 0.456957 
36.7 1 0.916542 -0.0816984 0.493184 0.00895346 0.0111577 -0.000368355 0.141814 0.149784 0.133368 0.455172 
36.8 0 0.916709 0.0995051 -0.4908 0.00897572 0.0111716 -0.000430202 0.141941 0.150019 0.133375 0.4578 
36.8 1 0.916633 -0.096712 0.490543 0.00898948 0.0111598 -0.00043413 0.141948 0.149956 0.133461 0.455968 
36.9 0 0.916063 0.11444 -0.487506 0.00901895 0.0111263 -0.000497022 0.141934 0.149917 0.133474 0.455345 
36.9 1 0.916108 -0.111747 0.487212 0.00902929 0.0111253 -0.00050363 0.141967 0.149933 0.133526 0.454851 
37 0 0.916094 0.12929 -0.483889 0.00905363 0.0111293 -0.000564115 0.142066 0.150151 0.133493 0.457791 
37 1 0.916321 -0.126538 0.483539 0.00906143 0.0111414 -0.00057027 0.142137 0.15025 0.133532 0.458427 
37.1 0 0.915512 0.144 -0.479737 0.00910148 0.0110849 -0.000631927 0.142079 0.150127 0.133546 0.456835 
37.1 1 0.915613 -0.141337 0.479354 0.00910619 0.0110932 -0.000633594 0.142125 0.150187 0.133577 0.457123 
37.2 0 0.915899 0.158618 -0.475069 0.00915302 0.0110864 -0.000688084 0.142265 0.150375 0.133665 0.458144 
37.2 1 0.916114 -0.155844 0.474827 0.00915934 0.0111006 -0.000697302 0.142338 0.1505 0.133677 0.459414 
37.3 0 0.915382 0.173095 -0.470081 0.00919333 0.0110546 -0.000741345 0.142295 0.150425 0.133672 0.458618 
37.3 1 0.915971 -0.170344 0.469801 0.00922327 0.0110593 -0.000755734 0.142417 0.150535 0.133807 0.45814 
37.4 0 0.915276 0.187342 -0.464555 0.00926733 0.0110067 -0.000806956 0.142387 0.150489 0.133796 0.457765 
37.4 1 0.915631 -0.184581 0.46424 0.00927844 0.0110221 -0.00081684 0.14248 0.150632 0.133832 0.458926 
37.5 0 0.915607 0.201498 -0.458692 0.00934238 0.010981 -0.000864871 0.14256 0.150685 0.133943 0.458116 
37.5 1 0.915342 -0.198715 0.458354 0.00933609 0.0109836 -0.000867817 0.142547 0.150707 0.13389 0.459046 
37.6 0 0.915273 0.215441 -0.452321 0.00939786 0.0109431 -0.000912718 0.142622 0.150773 0.133975 0.45871 
37.6 1 0.91549 -0.212651 0.452111 0.00940799 0.0109509 -0.000919457 0.142685 0.150862 0.134009 0.459285 
37.7 0 0.915235 0.229173 -0.445493 0.0094695 0.0109044 -0.000970138 0.142737 0.150954 0.134017 0.460222 
37.7 1 0.915035 -0.226332 0.445272 0.00945327 0.0109186 -0.000967067 0.14273 0.150992 0.13396 0.461378 
37.8 0 0.914941 -0.239869 0.438163 0.00952435 0.0108784 -0.00101827 0.142838 0.151157 0.134004 0.462679 
37.8 1 0.915078 0.242701 -0.438353 0.00953855 0.0108596 -0.00100905 0.142822 0.151031 0.134112 0.459879 
37.9 0 0.914972 -0.253152 0.430539 0.00961827 0.0108133 -0.00104928 0.142939 0.151151 0.134226 0.459791 
37.9 1 0.91467 0.255966 -0.430725 0.00959126 0.0108243 -0.00105504 0.142883 0.151194 0.134058 0.46241 
38 0 0.91439 -0.266247 0.422571 0.00968847 0.0107495 -0.00109391 0.142961 0.151227 0.134188 0.461133 
38 1 0.914404 0.26896 -0.422744 0.00968429 0.0107452 -0.0010815 0.142932 0.151125 0.13424 0.459319 
38.1 0 0.914231 -0.279009 0.414165 0.00978102 0.0106803 -0.00112667 0.143043 0.151286 0.134295 0.460443 
38.1 1 0.91413 0.281877 -0.41431 0.00976243 0.0106874 -0.00111553 0.143003 0.151212 0.134293 0.459627 
38.2 0 0.913537 -0.291611 0.405424 0.00982496 0.0106376 -0.00115436 0.143047 0.151361 0.13422 0.462241 
38.2 1 0.914403 0.294354 -0.405549 0.00986354 0.0106359 -0.0011636 0.143176 0.151497 0.134341 0.462244 
38.3 0 0.914484 -0.30387 0.396265 0.00994788 0.0105926 -0.00118275 0.143319 0.151632 0.134494 0.461812 
38.3 1 0.913816 0.306631 -0.396387 0.00991714 0.0105876 -0.00118494 0.143195 0.151551 0.13432 0.463106 
38.4 0 0.914135 -0.315896 0.386703 0.0100143 0.0105411 -0.00119624 0.143371 0.151674 0.134557 0.461495 
38.4 1 0.91397 0.318614 -0.386789 0.0100146 0.0105287 -0.00120085 0.143329 0.151655 0.134488 0.462148 
38.5 0 0.91375 -0.327473 0.376739 0.010093 0.0104769 -0.00121477 0.143422 0.151755 0.134574 0.46218 
38.5 1 0.913935 0.330338 -0.376832 0.0101132 0.0104621 -0.00122284 0.143441 0.151808 0.134555 0.463027 
38.6 0 0.913906 -0.338919 0.366503 0.0101941 0.0104193 -0.00124199 0.143574 0.152012 0.134608 0.464623 
38.6 1 0.913844 0.341634 -0.366626 0.0101846 0.0104206 -0.00123797 0.143545 0.151962 0.134603 0.464122 
38.7 0 0.913498 -0.350025 0.355877 0.0102888 0.0103356 -0.00124141 0.143612 0.152012 0.134689 0.463606 
38.7 1 0.913515 0.352745 -0.355935 0.0102801 0.0103416 -0.00124327 0.143602 0.152016 0.134664 0.46397 
38.8 0 0.913416 -0.360887 0.345086 0.0103625 0.0102887 -0.00123709 0.143705 0.152074 0.134818 0.46267 
38.8 1 0.913361 0.363507 -0.345013 0.0103634 0.0102832 -0.0012447 0.143689 0.152109 0.134744 0.464001 
38.9 0 0.912947 -0.371202 0.333711 0.0104516 0.0102102 -0.00123705 0.143742 0.152143 0.134818 0.463446 
38.9 1 0.913442 0.373931 -0.333699 0.0104763 0.0102088 -0.00124752 0.143823 0.152297 0.134818 0.46516 
39 0 0.913538 -0.381227 0.322207 0.0105596 0.010166 -0.00124022 0.143964 0.152437 0.13496 0.464932 
39 1 0.913472 0.383909 -0.322198 0.010551 0.0101668 -0.00123689 0.143937 0.152385 0.134961 0.464345 
39.1 0 0.91272 -0.390907 0.310353 0.0106344 0.0100855 -0.00123263 0.143944 0.152465 0.134886 0.466154 
39.1 1 0.912887 0.393688 -0.310365 0.0106493 0.0100752 -0.00122809 0.14396 0.152469 0.134915 0.465841 
39.2 0 0.913042 -0.400315 0.298175 0.0107318 0.0100367 -0.00121859 0.144113 0.152653 0.135034 0.466383 
39.2 1 0.913215 0.402959 -0.298092 0.0107421 0.0100334 -0.0012209 0.144137 0.152702 0.135029 0.466986 
39.3 0 0.912653 -0.409206 0.285733 0.0108201 0.00996208 -0.00119319 0.14416 0.152703 0.135079 0.466378 
39.3 1 0.912826 0.411881 -0.285722 0.010818 0.00997031 -0.001198 0.144181 0.152741 0.135081 0.466775 
39.4 0 0.91244 -0.41784 0.272967 0.0108957 0.00990855 -0.00117165 0.144237 0.152797 0.135135 0.466715 
39.4 1 0.912669 0.420417 -0.272961 0.0108993 0.0099137 -0.00117113 0.144267 0.152821 0.135173 0.4665 
39.5 0 0.912099 -0.42597 0.260076 0.0109831 0.00983703 -0.00113708 0.144292 0.152862 0.13518 0.466873 
39.5 1 0.912151 0.428729 -0.259945 0.0109922 0.00982949 -0.00113837 0.144297 0.152899 0.135149 0.46766 
39.6 0 0.911999 -0.433651 0.246821 0.0110616 0.00978746 -0.00110871 0.144392 0.152992 0.135247 0.467464 
39.6 1 0.912418 0.43651 -0.246793 0.0110775 0.00978958 -0.00110429 0.144454 0.153048 0.135316 0.467222 
39.7 0 0.911725 -0.441061 0.233444 0.0111494 0.00972261 -0.00107818 0.144472 0.153159 0.135227 0.469525 
39.7 1 0.911713 0.443989 -0.233407 0.0111437 0.0097206 -0.00105752 0.144445 0.153015 0.135333 0.466645 
39.8 0 0.91201 -0.448021 0.219793 0.0112315 0.00968389 -0.00102774 0.144622 0.153259 0.135434 0.468063 
39.8 1 0.912241 0.450765 -0.219693 0.0112433 0.00968356 -0.00103306 0.144661 0.153348 0.135418 0.469227 
39.9 0 0.911794 -0.454656 0.20589 0.0112924 0.00964294 -0.000980744 0.14469 0.153291 0.135545 0.467044 
39.9 1 0.912153 0.457346 -0.205757 0.0113211 0.0096334 -0.000981173 0.144757 0.153436 0.135522 0.46891 
40 0 0.911946 -0.460699 0.191906 0.0113995 0.00957984 -0.000925508 0.144842 0.153541 0.135586 0.469257 
40 1 0.911748 0.463442 -0.191713 0.0113915 0.00957811 -0.000935618 0.144809 0.153542 0.135513 0.470164 
