[1]t	 [2]tag	 [3]Atot	 [4]Gamma	 [5]mu_x	 [6]mu_y	 [7]mu_z	 [8]M20	 [9]M02	 [10]M11	 [11]a	 [12]b	 [13]c	 [14]e	 [15]maxvor 
0.45 0 0.042236328125 0.727557156721245 0.495520461209884 0.0679480310304111 -7.54947239198371e-09 0.0027234339314317 0.00264890601940286 4.77591637928509e-05 0.0732962478632743 0.0741181044659261 0.0724650708413865 0.210019007865692 29.6910029904147 
0.45 1 0.0421142578125 0.726609543199705 -0.495560758847239 -0.067435777045825 1.08968447264554e-05 0.0027271543800928 0.00263233637042996 3.26637789957707e-05 0.0732085428793851 0.0739907748852848 0.0724178619742438 0.205096435060434 29.7070886860321 
0.5 0 0.0426025390625 0.730125372028988 -0.494710361324306 -0.0744432258750856 1.06879399906214e-05 0.00275649131822676 0.00265765311989156 -8.57736282486924e-06 0.0735808700554589 0.0742594122623915 0.072896012008071 0.190742871047427 29.5908059874722 
0.5 1 0.04248046875 0.728962663566852 0.494405960259102 0.0749189842872587 -7.81855486590294e-09 0.00275441202775199 0.00265053723656973 6.99468095701879e-07 0.0735183600491858 0.0742215162549237 0.072808413342577 0.194204794792744 29.5545032129723 
0.55 0 0.043212890625 0.734766972412846 0.492918237829196 0.0829994388342063 -6.39860235203066e-09 0.00278284737980763 0.00270070956863643 2.05459820586931e-05 0.0740510428585855 0.0746686020191858 0.0734282899800108 0.181509947628416 29.4903764295563 
0.55 1 0.04296875 0.732883945889107 -0.493168630416767 -0.0826725499777844 5.97782909286809e-09 0.00277839898870772 0.00268140274120361 3.7668532274742e-05 0.0738904711712635 0.0747169220743583 0.0730546714150226 0.209761008399284 29.5085614563401 
0.6 0 0.043212890625 0.734342808413137 -0.492329535237537 -0.0892226758366857 2.46532805470913e-09 0.00278327969272301 0.00270767807675455 2.0669454364447e-05 0.0741009970882819 0.0746801403599965 0.0735172916718668 0.175782977795586 29.4638487624102 
0.6 1 0.043212890625 0.734161468911102 0.492243744421231 0.0892893624502023 -5.07587040712999e-09 0.00278432876072021 0.00270874233767635 2.06547486918733e-05 0.0741152555038203 0.0746941045492705 0.0735318498500872 0.175722129588173 29.4204016509487 
0.65 0 0.043212890625 0.733740825503696 -0.491161477919605 -0.0978598584402204 -2.86643918240359e-09 0.0028079678616291 0.00269291039345414 1.62772343240448e-05 0.0741679058291606 0.0749696776041131 0.0733573714775946 0.20627580337444 29.2485146727052 
0.65 1 0.043212890625 0.733545837981251 0.491065408946316 0.0979330291614601 -6.1854457708911e-09 0.00280918184226649 0.00269404064273149 1.61462861813025e-05 0.074183707678964 0.0749853743881028 0.0733732825889099 0.206240886507393 29.2041015432044 
0.7 0 0.043212890625 0.733072927264722 -0.490167331967954 -0.104301277047382 -1.19037526160035e-08 0.00280466040009313 0.00270435578536903 1.86652734941641e-05 0.074222747089165 0.0749402580901787 0.0734982318719417 0.195229147424613 29.1759830635676 
0.7 1 0.0428466796875 0.729690149360108 0.489608557856483 0.104568538669049 1.11285364673674e-05 0.00276879674414999 0.00270775047918238 3.86088730725272e-05 0.0740036973625803 0.0746657960076058 0.0733356213119882 0.187916787173163 29.0996901746649 
0.75 0 0.043701171875 0.736183474687869 0.488006634795121 0.112897945432592 -6.34923472597318e-09 0.00280859944008626 0.00275746817767535 -2.81681105644032e-07 0.0746060829809581 0.074947995194198 0.0742625965873379 0.134930899274693 28.8597033412311 
0.75 1 0.04345703125 0.734443702774797 -0.488194905833916 -0.112507328618083 -1.16962898668011e-08 0.00281309287014813 0.00272831969971415 7.99784287225049e-06 0.0744406647596747 0.0750178754669036 0.0738589432645546 0.175096632864271 28.901072010273 
0.8 0 0.043212890625 0.731630033408627 -0.486794312593616 -0.120048087348509 -1.0647019707319e-08 0.00278007371054962 0.00274513595027218 1.24671868532995e-05 0.074331754054521 0.0746199202596732 0.0740424663425228 0.124166498896978 28.8171344869287 
0.8 1 0.043212890625 0.731342621518325 0.486672297301867 0.120132559514393 -3.99738097123807e-09 0.00278116379015443 0.00274669496119655 1.23758647042121e-05 0.0743495712923146 0.0746344020934837 0.0740636451091232 0.123435247424837 28.7623300806015 
0.85 0 0.0439453125 0.737121579186075 -0.484302523580669 -0.127324774213083 -6.93176558290389e-09 0.0028303484051573 0.00277505005926665 1.62123113353036e-05 0.07486920905435 0.0752960955132055 0.0744398745922786 0.150377732350974 28.5595835174199 
0.85 1 0.0439453125 0.736837929219026 0.484168579917117 0.127412379502652 -2.91042963206638e-10 0.00283145920521146 0.00277686259464271 1.6430727167921e-05 0.0748887294581379 0.0753129812698112 0.0744620604869447 0.149897521028294 28.5079000528755 
0.9 0 0.044189453125 0.738546894158596 0.480757348751408 0.134585551333087 1.09003810616027e-09 0.00284044405300157 0.00279887650213252 5.79704209490604e-05 0.075095409680846 0.075911051091379 0.0742708114434616 0.206755652182714 28.4891567472243 
0.9 1 0.0439453125 0.736732569877647 -0.481220222720154 -0.134415393031694 -7.1402509087493e-09 0.00281039298397807 0.00280267120518549 6.7734011755251e-05 0.0749203856714816 0.0758205256364754 0.0740092985410325 0.217269516182921 28.5424956216563 
0.95 0 0.044189453125 0.737630191803321 0.479481166604022 0.142869480654092 1.52099051857196e-09 0.00287163145387023 0.00277598229750854 -3.00101351877407e-06 0.0751506071258162 0.0757855595589123 0.0745102440279194 0.182682013693855 28.285851670838 
0.95 1 0.0439453125 0.735848138990291 -0.480371842529181 -0.142209957779422 -4.32582933544055e-09 0.00282629611381948 0.00279440528670689 1.05591121699754e-05 0.0749713371931325 0.0752259970962345 0.0747158093172393 0.116267528864281 28.3242243678208 
1 0 0.044189453125 0.737899542451613 -0.477865028799206 -0.149283196012068 -1.85928724765164e-09 0.00285418450494168 0.00279698535972579 1.54888098652642e-05 0.0751742633131012 0.0756056792309412 0.0747403572199316 0.150862203843625 28.4253001073024 
1 1 0.044189453125 0.737552367260339 0.477706049098603 0.149375365773691 3.99907943179628e-09 0.00285560133425495 0.00279872523660143 1.53308052165265e-05 0.0751952563055435 0.0756236801734739 0.0747643774717137 0.150321795864281 28.3773112840363 
1.05 0 0.04541015625 0.746943169177499 -0.475782387571082 -0.1562054273451 -1.27118478937007e-09 0.00289987213458586 0.00287590001720352 1.82817211507689e-05 0.0759985009838311 0.0762856041599876 0.0757103090835351 0.122579739504674 28.2116938879066 
1.05 1 0.04541015625 0.746560625636638 0.475613913328739 0.156301781203702 3.83630856837173e-09 0.00290126938303633 0.00287779368733255 1.80833252980307e-05 0.0760201491077785 0.0763032159023644 0.0757360243457162 0.121702607089603 28.1534729163711 
1.1 0 0.044921875 0.742297572161389 0.473201229184695 0.163533890360139 3.79760034610945e-09 0.00290050972784978 0.00284103742869578 3.87146719587073e-05 0.075772997542301 0.0764145302811917 0.0751259866823455 0.182868117134005 28.1427544959006 
1.1 1 0.044677734375 0.74073873894163 -0.47361684282104 -0.16323017176071 -8.07686386022914e-10 0.00288498679487521 0.0028300990784738 5.79622651768961e-05 0.0755981869713091 0.0764417944686688 0.0747450587337238 0.209523742884538 28.1949086702966 
1.15 0 0.044921875 0.741548429400368 -0.470380302718727 -0.170551368181213 -3.82482860424509e-09 0.00290569069389714 0.00284083522810516 2.1238575083871e-05 0.0758058435874326 0.0763154872403792 0.0752927503234416 0.163166382300214 27.915236086481 
1.15 1 0.044921875 0.741133723065744 0.470198390374223 0.170648214172881 3.96662152961671e-10 0.00290729964216291 0.00284274298765245 2.10480305950652e-05 0.0758290355326728 0.0763355204987527 0.0753191447761804 0.16264037149471 27.8509336986163 
1.2 0 0.04638671875 0.752997334360997 0.467170872758643 0.178271446702733 -6.89799983180731e-10 0.0030294148607875 0.00286935601329511 2.11150597277004e-05 0.0768034561337093 0.0778736606701891 0.0757181267728505 0.233652716879056 27.8101623113501 
1.2 1 0.046142578125 0.751391309659832 -0.467677399469111 -0.178082699464619 -1.24332137577733e-09 0.00299983234865748 0.00287202501371821 3.12680084660019e-05 0.0766280455340973 0.0775509118795148 0.0756939283655373 0.217525434907496 27.8700686385606 
1.25 0 0.045654296875 0.746228556724046 0.464120200240258 0.184228464912388 1.11323932021056e-09 0.00294421650414381 0.00289251226041504 8.33302842952157e-05 0.0763984866640619 0.0775320926760906 0.0752478048476086 0.240950046155092 27.6717955822433 
1.25 1 0.045166015625 0.742755875632892 -0.464626661279034 -0.183702975386031 2.82879429803371e-09 0.00292370929588791 0.00286302748202912 9.77594751666424e-05 0.0760706039013562 0.0774044957186577 0.0747129011508345 0.261413540089625 27.7384347286663 
1.3 0 0.04541015625 0.743903694435904 0.461789319747529 0.191965723787284 -2.57162020657412e-09 0.00295577069221864 0.00286456246775465 4.21942249640382e-05 0.0762911080006922 0.0771011826604803 0.0754723389878824 0.204464656894335 27.6222634053751 
1.3 1 0.045166015625 0.742285135082687 -0.462259434338279 -0.192070277490076 8.33937418939502e-11 0.00293721141675638 0.00285450346243323 2.23276768800172e-05 0.0761033171365717 0.0767183680594313 0.0754832548362671 0.178716096997219 27.6731151954788 
1.35 0 0.045166015625 0.741650541676936 -0.459713665239708 -0.198423147818879 1.59792018824447e-09 0.00293942963860749 0.00285922272417188 2.41700321229181e-05 0.076148882872826 0.0767613194610028 0.0755314805903115 0.178287691728983 27.6348382022087 
1.35 1 0.045166015625 0.741105521234864 0.459504110995745 0.198532944647275 -4.33085658762864e-09 0.00294115133983753 0.00286121367166847 2.36798296750985e-05 0.076173256537357 0.0767807187948666 0.0755609108226974 0.17754271573979 27.562790570092 
1.4 0 0.046142578125 0.748948458075972 -0.456546372489989 -0.206110681154523 7.92282858833576e-09 0.0029806450636277 0.00292336018373651 0.000107325863103687 0.0768375249950453 0.0782698500267319 0.0753779879774016 0.269313119920835 27.4153699570253 
1.4 1 0.046142578125 0.748421162747761 0.456329501580286 0.20622168456593 3.18309030571041e-09 0.00298254173245389 0.00292541635476199 0.000107033299320325 0.0768632427576138 0.0782912242463213 0.0754082248859101 0.268871855503793 27.3514703497076 
1.45 0 0.047119140625 0.755952359096966 0.452674299098947 0.212476506845434 2.09945552321511e-09 0.00309399360488241 0.0029132903072684 4.3794634882483e-05 0.077506670113938 0.0787914726834052 0.0762002077207262 0.254349499247996 27.3248200615721 
